Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2297,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,19,17,1497,16.6,2,0,2,2,0,0,3,0,1.5,1.5,0.4,1.9,14,61,1,0.12,0.11,2297,it ITA,DF,it Serie A,31,1990,16.6,2,5,2,40.0,0.30,0.12,0.40,1.00,6.5,0,0,0,1.5,1.5,0.30,+0.5,+0.5,2297,it ITA,DF,it Serie A,31,1990,16.6,612,796,76.9,12093,5583,0,0.4,0.6,-0.4,5,44,7,0,61,2297,it ITA,DF,it Serie A,31,1990,16.6,796,726,63,47,0,2,1,1,0,0,0,0,612,7,6,2297,it ITA,DF,it Serie A,31,1990,16.6,11,0.66,9,2,0,0,0,0,1,0.06,2297,it ITA,DF,it Serie A,31,1990,16.6,28,12,14,12,2,20,75.0,5,34,28,6,9,37,86,0,2297,it ITA,DF,it Serie A,31,1990,16.6,982,183,528,424,34,13,982,1,1,100.0,0,0.0,469,2756,1844,14,5,0,4,2,509,1,2853,it ITA,DF,it Serie A,31,1990,19,1497,79,43.8,16.6,17,86,15,2,15,14,1.00,20,27,-7,-0.42,+0.19,17.5,24.5,-6.9,-0.42,2297,it ITA,DF,it Serie A,31,1990,16.6,3,0,0,17,5,0,1,9,12,0,1,1,103,54,33,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,Leo Román,es ESP,GK,Mallorca,es La Liga,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2298,es ESP,GK,es La Liga,21,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2298,es ESP,GK,es La Liga,21,2000,2.0,47,67,70.1,1236,801,0,0.0,0.0,0.0,0,1,0,0,0,2298,es ESP,GK,es La Liga,21,2000,2.0,67,45,22,6,0,0,0,0,0,0,0,0,47,0,0,2298,es ESP,GK,es La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,2298,es ESP,GK,es La Liga,21,2000,2.0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2298,es ESP,GK,es La Liga,21,2000,2.0,75,63,75,0,0,0,75,1,1,100.0,0,0.0,42,199,97,0,0,0,0,0,26,0,2854,es ESP,GK,es La Liga,21,2000,2,180,90,5.3,2.0,2,90,2,0,,13,0.00,0,5,-5,-2.50,-1.89,2.5,3.1,-0.6,-0.29,2298,es ESP,GK,es La Liga,21,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,172,es ESP,GK,es La Liga,21,2000,2,2,180,2.0,5,2.50,14,10,71.4,0,0,2,0,0.0,1,1,0,0,172,es ESP,GK,es La Liga,21,2000,2.0,5,1,0,0,1,3.6,0.17,-0.4,-0.18,9,27,33.3,51,7,39.2,34.2,36,1,2.8,5,2.50,18.9
2299,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,22,21,1844,20.5,1,0,1,1,0,0,8,0,0.5,0.5,0.3,0.7,23,65,9,0.05,0.04,2299,ar ARG,DF,eng Premier League,23,1998,20.5,1,6,2,33.3,0.29,0.10,0.17,0.50,13.9,0,0,0,0.5,0.5,0.08,+0.5,+0.5,2299,ar ARG,DF,eng Premier League,23,1998,20.5,1149,1325,86.7,20261,7099,0,0.3,0.5,-0.3,6,57,7,0,65,2299,ar ARG,DF,eng Premier League,23,1998,20.5,1325,1281,43,35,2,13,0,8,0,0,0,0,1149,1,14,2299,ar ARG,DF,eng Premier League,23,1998,20.5,19,0.93,16,1,0,0,1,1,2,0.10,2299,ar ARG,DF,eng Premier League,23,1998,20.5,62,39,39,21,2,34,64.7,12,46,21,25,33,95,74,1,2299,ar ARG,DF,eng Premier League,23,1998,20.5,1581,231,811,688,100,22,1581,14,9,64.3,5,35.7,997,5247,3167,23,22,1,14,5,1044,9,2855,ar ARG,DF,eng Premier League,23,1998,22,1844,84,53.9,20.5,21,88,19,1,1,2,1.64,38,25,+13,+0.63,-0.28,28.1,22.1,+6.1,+0.30,2299,ar ARG,DF,eng Premier League,23,1998,20.5,8,0,0,28,15,2,0,33,39,0,1,0,148,43,30,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,5,2,178,2.0,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,4,17,0.00,0.35,2300,es ESP,FW,es La Liga,20,2001,2.0,0,2,1,50.0,1.01,0.51,0.00,0.00,12.5,0,0,0,0.7,0.7,0.34,-0.7,-0.7,2300,es ESP,FW,es La Liga,20,2001,2.0,28,34,82.4,426,53,0,0.0,0.2,0.0,0,3,1,0,4,2300,es ESP,FW,es La Liga,20,2001,2.0,34,30,4,1,0,0,0,0,0,0,0,0,28,0,2,2300,es ESP,FW,es La Liga,20,2001,2.0,3,1.52,1,0,0,0,2,0,1,0.51,2300,es ESP,FW,es La Liga,20,2001,2.0,2,2,0,2,0,0,,0,1,0,1,2,4,0,0,2300,es ESP,FW,es La Liga,20,2001,2.0,57,0,1,26,30,7,57,9,3,33.3,6,66.7,40,172,39,3,1,1,6,6,43,17,2856,es ESP,FW,es La Liga,20,2001,5,178,36,5.2,2.0,2,62,0,3,18,20,2.20,4,1,+3,+1.52,+0.96,2.4,0.8,+1.6,+0.81,2300,es ESP,FW,es La Liga,20,2001,2.0,0,0,0,4,6,1,0,2,2,0,0,0,3,1,10,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,2004,8,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,6,0,9,0.00,0.06,2301,ar ARG,FW,it Serie A,16,2004,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,29.3,0,0,0,0.0,0.0,0.01,0.0,0.0,2301,ar ARG,FW,it Serie A,16,2004,0.9,35,37,94.6,498,38,0,0.0,0.1,0.0,1,0,1,1,0,2301,ar ARG,FW,it Serie A,16,2004,0.9,37,33,4,1,0,0,1,1,2,0,0,0,35,0,0,2301,ar ARG,FW,it Serie A,16,2004,0.9,2,2.14,2,0,0,0,0,0,0,0.00,2301,ar ARG,FW,it Serie A,16,2004,0.9,2,1,0,1,1,2,0.0,2,0,0,0,1,3,0,0,2301,ar ARG,FW,it Serie A,16,2004,0.9,46,0,2,18,28,1,46,3,2,66.7,1,33.3,35,297,120,6,4,1,2,0,35,9,2857,ar ARG,FW,it Serie A,16,2004,8,84,11,2.5,0.9,0,,0,8,11,21,2.13,2,1,+1,+1.07,+0.59,1.1,2.4,-1.3,-1.38,2301,ar ARG,FW,it Serie A,16,2004,0.9,0,0,0,2,3,0,1,1,1,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,2302,ar ARG,GK,it Serie A,34,1987,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2302,ar ARG,GK,it Serie A,34,1987,16.0,415,586,70.8,11661,8294,0,0.0,0.0,0.0,1,11,0,0,1,2302,ar ARG,GK,it Serie A,34,1987,16.0,586,397,188,46,0,0,0,0,0,0,0,0,415,1,0,2302,ar ARG,GK,it Serie A,34,1987,16.0,5,0.31,4,1,0,0,0,0,0,0.00,2302,ar ARG,GK,it Serie A,34,1987,16.0,2,2,2,0,0,2,100.0,0,0,0,0,1,3,10,0,2302,ar ARG,GK,it Serie A,34,1987,16.0,647,575,643,4,0,0,647,0,0,,0,,355,1934,1399,0,0,0,0,0,253,0,2858,ar ARG,GK,it Serie A,34,1987,16,1440,90,42.1,16.0,16,90,16,0,,1,0.81,16,33,-17,-1.06,-0.24,16.4,31.4,-15.0,-0.94,2302,ar ARG,GK,it Serie A,34,1987,16.0,2,0,0,1,1,0,0,1,2,0,1,0,13,6,1,85.7,173,ar ARG,GK,it Serie A,34,1987,16,16,1440,16.0,33,2.06,105,74,74.3,3,4,9,3,18.8,6,6,0,0,173,ar ARG,GK,it Serie A,34,1987,16.0,33,6,0,1,2,30.8,0.25,-0.2,-0.01,90,236,38.1,443,100,38.6,34.6,265,14,5.3,11,0.69,11.8
2303,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,1991,36,34,2889,32.1,2,2,4,2,0,0,9,0,1.4,1.4,2.9,4.3,38,156,29,0.12,0.13,2303,es ESP,MF,eng Premier League,29,1991,32.1,2,24,4,16.7,0.75,0.12,0.08,0.50,22.4,0,0,0,1.4,1.4,0.06,+0.6,+0.6,2303,es ESP,MF,eng Premier League,29,1991,32.1,1377,1691,81.4,23235,6190,2,2.9,2.5,-0.9,37,148,23,3,156,2303,es ESP,MF,eng Premier League,29,1991,32.1,1691,1657,29,29,7,20,13,0,0,0,0,0,1377,5,23,2303,es ESP,MF,eng Premier League,29,1991,32.1,74,2.31,70,0,2,0,0,2,4,0.12,2303,es ESP,MF,eng Premier League,29,1991,32.1,77,39,25,45,7,73,38.4,45,39,8,31,51,128,43,0,2303,es ESP,MF,eng Premier League,29,1991,32.1,2016,82,431,1224,382,51,2016,40,30,75.0,10,25.0,1036,5261,2652,38,45,7,41,16,1243,29,2859,es ESP,MF,eng Premier League,29,1991,36,2889,80,84.5,32.1,34,84,21,2,14,1,1.08,40,52,-12,-0.37,+1.66,39.4,47.5,-8.1,-0.25,2303,es ESP,MF,eng Premier League,29,1991,32.1,9,0,0,46,24,0,13,51,39,0,0,0,259,67,47,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,1985,30,27,2456,27.3,18,3,21,15,3,3,8,0,17.7,15.4,2.9,18.2,67,64,192,0.66,0.75,2304,pt POR,FW,eng Premier League,36,1985,27.3,18,107,39,36.4,3.92,1.43,0.14,0.38,15.5,8,3,3,17.7,15.4,0.15,+0.3,-0.4,2304,pt POR,FW,eng Premier League,36,1985,27.3,726,904,80.3,8929,1337,3,2.9,2.0,+0.1,26,46,16,0,64,2304,pt POR,FW,eng Premier League,36,1985,27.3,904,866,35,3,2,3,15,7,0,0,0,0,726,3,25,2304,pt POR,FW,eng Premier League,36,1985,27.3,82,3.00,62,0,9,6,5,0,9,0.33,2304,pt POR,FW,eng Premier League,36,1985,27.3,8,6,1,5,2,6,33.3,4,8,0,8,2,10,29,0,2304,pt POR,FW,eng Premier League,36,1985,27.3,1168,30,102,500,573,170,1165,32,20,62.5,12,37.5,631,3252,1744,67,40,37,50,30,952,192,2860,pt POR,FW,eng Premier League,36,1985,30,2456,82,71.8,27.3,27,88,21,3,28,0,1.63,40,41,-1,-0.04,-0.13,44.8,38.7,+6.1,+0.23,2304,pt POR,FW,eng Premier League,36,1985,27.3,8,0,0,16,18,33,15,2,6,2,0,0,52,42,68,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,1,0,31,0.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,3,0.00,0.61,2305,pt POR,FW,it Serie A,36,1985,0.3,0,1,0,0.0,2.90,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2,2305,pt POR,FW,it Serie A,36,1985,0.3,8,13,61.5,105,16,0,0.1,0.0,-0.1,1,0,0,0,2,2305,pt POR,FW,it Serie A,36,1985,0.3,13,13,0,0,0,0,0,0,0,0,0,0,8,0,2,2305,pt POR,FW,it Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,2305,pt POR,FW,it Serie A,36,1985,0.3,1,0,0,1,0,1,100.0,0,0,0,0,0,1,0,0,2305,pt POR,FW,it Serie A,36,1985,0.3,15,0,1,8,7,2,15,1,1,100.0,0,0.0,7,49,23,1,2,0,0,0,11,3,2861,pt POR,FW,it Serie A,36,1985,1,31,31,0.9,0.3,0,,0,1,31,0,1.00,0,1,-1,-2.90,-3.46,0.3,0.5,-0.2,-0.61,2305,pt POR,FW,it Serie A,36,1985,0.3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,1989,20,8,790,8.8,1,1,2,1,0,0,3,1,1.8,1.8,0.7,2.6,5,9,41,0.23,0.29,2306,ve VEN,FW,eng Premier League,31,1989,8.8,1,21,6,28.6,2.39,0.68,0.05,0.17,12.0,0,0,0,1.8,1.8,0.09,-0.8,-0.8,2306,ve VEN,FW,eng Premier League,31,1989,8.8,117,193,60.6,1410,190,1,0.7,0.7,+0.3,8,4,1,0,9,2306,ve VEN,FW,eng Premier League,31,1989,8.8,193,190,3,0,0,0,6,1,0,0,0,0,117,0,9,2306,ve VEN,FW,eng Premier League,31,1989,8.8,18,2.05,13,0,2,3,0,0,0,0.00,2306,ve VEN,FW,eng Premier League,31,1989,8.8,6,1,1,2,3,14,28.6,10,5,0,5,0,6,10,0,2306,ve VEN,FW,eng Premier League,31,1989,8.8,285,12,30,113,143,42,285,10,4,40.0,6,60.0,129,492,140,5,4,1,25,10,205,41,2862,ve VEN,FW,eng Premier League,31,1989,20,790,40,23.1,8.8,8,78,5,12,14,10,0.85,8,16,-8,-0.91,-0.40,10.1,13.5,-3.4,-0.38,2306,ve VEN,FW,eng Premier League,31,1989,8.8,3,1,0,12,4,5,6,0,1,0,0,0,20,38,56,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,Valentin Rongier,fr FRA,"MF,DF",Marseille,fr Ligue 1,26,1994,32,25,2194,24.4,0,1,1,0,0,0,3,0,2.4,2.4,1.4,3.8,52,195,79,0.04,0.16,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,0,28,9,32.1,1.15,0.37,0.00,0.00,21.5,0,0,0,2.4,2.4,0.09,-2.4,-2.4,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,1753,1950,89.9,27552,7112,1,1.4,2.2,-0.4,17,160,22,2,195,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,1950,1783,163,34,5,11,7,127,0,0,0,0,1753,4,26,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,58,2.38,46,0,6,4,1,1,6,0.25,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,77,51,36,36,5,60,46.7,32,26,5,21,33,110,14,0,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,2187,33,456,1325,431,25,2187,47,30,63.8,17,36.2,1513,7731,3892,52,56,5,28,15,1608,79,2863,fr FRA,"MF,DF",fr Ligue 1,26,1994,32,2194,69,64.2,24.4,25,84,15,7,15,3,1.78,43,23,+20,+0.82,+0.45,36.6,25.1,+11.5,+0.47,2307,fr FRA,"MF,DF",fr Ligue 1,26,1994,24.4,3,0,0,34,28,0,7,33,51,0,1,0,152,19,27,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,30,1991,30,28,2548,28.3,3,0,3,3,0,0,7,1,2.0,2.0,0.3,2.3,19,176,30,0.11,0.08,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,3,23,5,21.7,0.81,0.18,0.13,0.60,19.7,0,0,0,2.0,2.0,0.09,+1.0,+1.0,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,1434,1690,84.9,25483,8331,0,0.3,1.1,-0.3,7,163,21,0,176,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,1690,1615,72,50,0,32,7,22,0,0,0,0,1434,3,21,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,42,1.48,38,1,1,1,0,1,3,0.11,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,69,42,33,29,7,62,54.8,28,36,2,34,45,114,41,0,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,1952,74,507,1129,327,19,1952,10,5,50.0,5,50.0,1090,4624,2313,19,23,2,13,7,1232,30,2864,nl NED,"MF,DF",it Serie A,30,1991,30,2548,85,74.5,28.3,28,88,26,2,37,1,1.67,53,39,+14,+0.49,+0.18,49.1,36.5,+12.6,+0.44,2308,nl NED,"MF,DF",it Serie A,30,1991,28.3,7,1,1,50,15,0,7,45,42,0,0,0,212,52,34,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,2309,es ESP,MF,es La Liga,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2309,es ESP,MF,es La Liga,19,2001,0.1,1,1,100.0,11,0,0,0.0,0.0,0.0,0,0,0,0,0,2309,es ESP,MF,es La Liga,19,2001,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2309,es ESP,MF,es La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,2309,es ESP,MF,es La Liga,19,2001,0.1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2309,es ESP,MF,es La Liga,19,2001,0.1,4,0,1,3,0,0,4,0,0,,0,,3,8,1,0,0,0,1,1,4,1,2865,es ESP,MF,es La Liga,19,2001,1,12,12,0.4,0.1,0,,0,1,12,0,0.00,0,0,0,0.00,+0.90,0.0,0.0,0.0,0.00,2309,es ESP,MF,es La Liga,19,2001,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,Pablo Rosario,do DOM,MF,Nice,fr Ligue 1,24,1997,36,31,2729,30.3,0,2,2,0,0,0,7,0,1.2,1.2,1.0,2.2,23,186,24,0.07,0.07,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,0,19,3,15.8,0.63,0.10,0.00,0.00,19.7,0,0,0,1.2,1.2,0.06,-1.2,-1.2,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,1522,1737,87.6,26102,6712,2,1.0,1.3,+1.0,20,147,14,3,186,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,1737,1695,36,29,0,6,15,7,0,0,0,0,1522,6,17,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,52,1.71,47,0,1,0,2,2,7,0.23,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,59,37,18,32,9,66,39.4,40,33,7,26,38,97,43,0,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,2002,70,353,1368,295,17,2002,30,19,63.3,11,36.7,1262,5301,2574,23,33,0,35,19,1435,24,2866,do DOM,MF,fr Ligue 1,24,1997,36,2729,76,79.8,30.3,31,84,19,5,25,0,1.83,42,29,+13,+0.43,+0.04,44.4,31.9,+12.5,+0.41,2310,do DOM,MF,fr Ligue 1,24,1997,30.3,7,0,0,36,22,2,15,38,37,0,0,0,175,43,31,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2311,de GER,MF,de Bundesliga,22,1999,0.0,3,0,0,0,3,0,3,1,0,0.0,1,100.0,2,5,0,0,0,0,1,0,2,0,2868,de GER,MF,de Bundesliga,22,1999,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.15,0.0,0.1,-0.1,-4.65,2311,de GER,MF,de Bundesliga,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,8,7,689,7.7,0,0,0,0,0,0,4,0,0.2,0.2,0.8,1.0,12,33,19,0.00,0.13,2312,eng ENG,DF,eng Premier League,31,1990,7.7,0,4,1,25.0,0.52,0.13,0.00,0.00,20.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2312,eng ENG,DF,eng Premier League,31,1990,7.7,227,340,66.8,4251,2344,0,0.8,0.5,-0.8,5,29,7,1,33,2312,eng ENG,DF,eng Premier League,31,1990,7.7,340,225,113,18,4,5,24,87,8,5,3,0,227,2,11,2312,eng ENG,DF,eng Premier League,31,1990,7.7,15,1.96,11,3,0,0,1,0,1,0.13,2312,eng ENG,DF,eng Premier League,31,1990,7.7,16,10,11,4,1,24,41.7,14,8,5,3,14,30,11,1,2312,eng ENG,DF,eng Premier League,31,1990,7.7,409,30,138,178,98,3,409,15,9,60.0,6,40.0,175,831,414,12,8,1,10,1,175,19,2869,eng ENG,DF,eng Premier League,31,1990,8,689,86,20.1,7.7,7,87,6,1,79,7,0.50,5,16,-11,-1.44,-0.38,5.9,15.1,-9.2,-1.20,2312,eng ENG,DF,eng Premier League,31,1990,7.7,4,0,0,10,14,1,24,14,10,0,1,0,41,4,7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2313,it ITA,GK,it Serie A,30,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2313,it ITA,GK,it Serie A,30,1991,0.4,12,16,75.0,341,279,0,0.0,0.0,0.0,0,0,0,0,0,2313,it ITA,GK,it Serie A,30,1991,0.4,16,11,5,1,0,0,0,0,0,0,0,0,12,0,0,2313,it ITA,GK,it Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,2313,it ITA,GK,it Serie A,30,1991,0.4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2313,it ITA,GK,it Serie A,30,1991,0.4,17,17,17,0,0,0,17,0,0,,0,,8,24,12,0,0,0,0,0,10,0,2870,it ITA,GK,it Serie A,30,1991,1,37,37,1.1,0.4,0,,0,1,37,35,0.00,1,1,0,0.00,-0.45,0.4,0.6,-0.1,-0.29,2313,it ITA,GK,it Serie A,30,1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,174,it ITA,GK,it Serie A,30,1991,1,0,37,0.4,1,2.43,2,1,50.0,0,0,0,0,,0,0,0,0,174,it ITA,GK,it Serie A,30,1991,0.4,1,0,0,0,0,1.0,0.52,0.0,+0.11,2,6,33.3,12,0,41.7,37.8,3,0,0.0,0,0.00,18.0
