Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2408,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,7,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,9,11,81.8,159,85,0,0.0,0.0,0.0,0,1,0,0,0,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,13,0,4,8,1,0,13,1,1,100.0,0,0.0,9,21,14,0,0,0,1,0,10,1,2945,ml MLI,MF,fr Ligue 1,24,1996,7,21,3,0.6,0.2,0,,0,7,3,19,2.43,1,1,0,0.00,+0.24,0.8,0.3,+0.5,+2.09,2408,ml MLI,MF,fr Ligue 1,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,1,1,1,0,0,2,50.0,1,0,0,0,0,1,0,0,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,3,0,2,0,1,0,3,0,0,,0,,1,0,0,0,0,0,1,0,1,0,2946,fr FRA,MF,fr Ligue 1,18,2002,1,11,11,0.3,0.1,0,,0,1,11,0,1.00,0,1,-1,-8.18,-7.89,0.0,0.6,-0.6,-4.51,2409,fr FRA,MF,fr Ligue 1,18,2002,0.1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,30,21,1980,22.0,0,2,2,0,0,0,3,0,0.2,0.2,2.4,2.6,51,137,37,0.09,0.12,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,0,5,1,20.0,0.23,0.05,0.00,0.00,30.6,3,0,0,0.2,0.2,0.04,-0.2,-0.2,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,1525,1853,82.3,26531,9216,2,2.4,2.9,-0.4,25,116,24,10,137,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,1853,1513,334,78,2,14,93,220,36,17,17,0,1525,6,17,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,55,2.50,34,19,0,0,1,1,3,0.14,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,58,34,26,29,3,52,71.2,15,20,5,15,50,108,37,2,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,2045,67,522,1184,361,3,2045,15,8,53.3,7,46.7,1090,5482,3427,51,31,0,20,6,1267,37,2947,fr FRA,DF,fr Ligue 1,28,1992,30,1980,66,57.9,22.0,21,85,17,9,22,0,2.17,45,24,+21,+0.95,+0.14,37.4,17.2,+20.2,+0.92,2410,fr FRA,DF,fr Ligue 1,28,1992,22.0,3,0,0,32,22,1,93,50,34,0,1,0,154,25,20,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,11,7,697,7.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,8,1,0.00,0.04,2411,br BRA,DF,es La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.00,0.00,,4.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,2411,br BRA,DF,es La Liga,30,1989,7.7,472,522,90.4,8718,2818,0,0.0,0.0,0.0,0,9,1,0,8,2411,br BRA,DF,es La Liga,30,1989,7.7,522,504,18,17,0,2,1,0,0,0,0,0,472,0,3,2411,br BRA,DF,es La Liga,30,1989,7.7,1,0.13,1,0,0,0,0,0,0,0.00,2411,br BRA,DF,es La Liga,30,1989,7.7,9,3,6,3,0,9,44.4,5,6,4,2,16,25,28,0,2411,br BRA,DF,es La Liga,30,1989,7.7,598,54,325,261,13,5,598,2,1,50.0,1,50.0,364,1736,726,4,6,0,5,1,411,1,2948,br BRA,DF,es La Liga,30,1989,11,697,63,20.4,7.7,7,90,7,4,17,21,1.91,8,14,-6,-0.77,-0.97,10.4,10.8,-0.4,-0.05,2411,br BRA,DF,es La Liga,30,1989,7.7,1,0,0,7,8,0,1,16,3,0,0,0,40,19,22,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,1998,24,6,652,7.2,0,1,1,0,0,0,2,0,0.9,0.9,0.5,1.5,4,22,38,0.14,0.20,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,0,14,3,21.4,1.93,0.41,0.00,0.00,16.4,1,0,0,0.9,0.9,0.07,-0.9,-0.9,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,101,165,61.2,1700,406,1,0.5,0.6,+0.5,9,16,7,1,22,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,165,152,10,1,0,1,6,0,0,0,0,0,101,3,5,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,18,2.48,15,0,1,1,1,0,1,0.14,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,7,2,1,2,4,9,22.2,7,2,1,1,2,9,5,0,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,241,5,18,103,121,29,241,15,10,66.7,5,33.3,123,461,181,4,3,1,21,14,181,38,2951,nl NED,"FW,MF",fr Ligue 1,22,1998,24,652,27,19.1,7.2,6,69,1,18,13,13,1.00,11,9,+2,+0.28,+0.60,8.2,11.1,-2.9,-0.40,2412,nl NED,"FW,MF",fr Ligue 1,22,1998,7.2,2,0,0,17,4,1,6,2,2,0,0,0,25,13,18,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,1,0,34,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.13,2413,de GER,DF,de Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2413,de GER,DF,de Bundesliga,20,2000,0.4,21,25,84.0,409,107,0,0.0,0.0,0.0,0,1,0,0,1,2413,de GER,DF,de Bundesliga,20,2000,0.4,25,24,1,0,0,0,0,1,0,0,0,0,21,0,0,2413,de GER,DF,de Bundesliga,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,2413,de GER,DF,de Bundesliga,20,2000,0.4,2,2,2,0,0,1,100.0,0,1,0,1,0,2,0,0,2413,de GER,DF,de Bundesliga,20,2000,0.4,29,1,13,15,1,1,29,0,0,,0,,13,46,11,0,0,0,0,0,15,0,2952,de GER,DF,de Bundesliga,20,2000,1,34,34,1.1,0.4,0,,0,1,34,21,0.00,1,1,0,0.00,-0.71,0.5,0.4,+0.1,+0.30,2413,de GER,DF,de Bundesliga,20,2000,0.4,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,1989,36,24,2253,25.0,6,5,11,3,3,4,2,0,6.5,3.4,3.8,7.2,24,81,78,0.32,0.41,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,6,45,13,28.9,1.80,0.52,0.07,0.23,22.8,7,3,4,6.5,3.4,0.07,-0.5,-0.4,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,758,963,78.7,12289,3249,5,3.8,3.5,+1.2,44,55,22,5,81,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,963,827,130,34,2,1,100,4,60,40,16,2,758,6,19,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,75,2.99,42,23,2,6,2,0,7,0.28,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,30,20,9,14,7,44,29.5,31,31,2,29,34,64,21,1,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,1217,37,218,578,428,47,1213,26,14,53.8,12,46.2,575,2594,900,24,26,4,45,28,747,78,2953,is ISL,"MF,FW",eng Premier League,30,1989,36,2253,63,65.9,25.0,24,81,12,12,25,2,1.64,29,29,0,0.00,+0.08,25.8,31.2,-5.4,-0.21,2414,is ISL,"MF,FW",eng Premier League,30,1989,25.0,2,0,0,22,18,0,100,34,20,0,0,0,119,5,11,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,1988,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,4,6,0.00,0.26,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,15,20,75.0,261,68,0,0.1,0.0,-0.1,2,3,1,0,4,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,5,9.57,5,0,0,0,0,0,0,0.00,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,4,2,0,3,1,5,20.0,4,0,0,0,0,4,0,0,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,30,0,0,13,19,2,30,2,2,100.0,0,0.0,17,68,29,0,2,0,2,2,22,6,2955,it ITA,"MF,FW",it Serie A,32,1988,4,49,12,1.4,0.5,0,,0,4,12,11,0.50,0,0,0,0.00,+1.25,0.4,0.6,-0.2,-0.39,2415,it ITA,"MF,FW",it Serie A,32,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,1988,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,3,0.00,0.46,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,11,19,57.9,153,38,0,0.2,0.2,-0.2,2,0,1,1,1,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,19,17,2,1,0,0,5,0,1,1,0,0,11,0,2,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,3,7.94,3,0,0,0,0,0,0,0.00,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,22,0,0,5,17,3,22,0,0,,0,,11,59,8,0,0,0,2,3,14,3,2956,it ITA,"FW,MF",it Serie A,32,1988,2,34,17,1.0,0.4,0,,0,2,17,0,0.00,1,1,0,0.00,+1.17,0.8,1.0,-0.2,-0.65,2416,it ITA,"FW,MF",it Serie A,32,1988,0.4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,24,18,1599,17.8,1,1,2,1,0,0,8,1,0.5,0.5,0.8,1.2,8,94,19,0.11,0.07,2417,pt POR,MF,it Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.00,23.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5,2417,pt POR,MF,it Serie A,31,1989,17.8,822,948,86.7,15307,4370,1,0.8,0.7,+0.2,11,92,7,1,94,2417,pt POR,MF,it Serie A,31,1989,17.8,948,898,48,44,0,22,9,1,3,1,0,0,822,2,6,2417,pt POR,MF,it Serie A,31,1989,17.8,32,1.80,29,2,0,0,0,1,3,0.17,2417,pt POR,MF,it Serie A,31,1989,17.8,49,22,21,22,6,54,33.3,36,34,1,33,30,79,10,1,2417,pt POR,MF,it Serie A,31,1989,17.8,1122,36,246,724,167,5,1122,25,17,68.0,8,32.0,578,2348,1083,8,13,1,21,17,711,19,2957,pt POR,MF,it Serie A,31,1989,24,1599,67,46.8,17.8,18,78,7,6,32,7,1.63,29,23,+6,+0.34,+0.73,23.9,24.0,-0.1,0.00,2417,pt POR,MF,it Serie A,31,1989,17.8,8,1,1,35,23,0,9,30,22,0,2,0,142,19,15,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,32,32,2760,30.7,28,7,35,21,7,7,1,0,25.6,20.1,4.7,24.8,46,67,255,0.91,0.99,2418,pt POR,FW,de Bundesliga,24,1995,30.7,28,110,53,48.2,3.59,1.73,0.19,0.40,13.3,3,7,7,25.6,20.1,0.19,+2.4,+0.9,2418,pt POR,FW,de Bundesliga,24,1995,30.7,561,774,72.5,7354,1308,7,4.7,4.9,+2.3,31,36,19,2,67,2418,pt POR,FW,de Bundesliga,24,1995,30.7,774,693,77,1,2,1,12,10,0,0,0,0,561,4,18,2418,pt POR,FW,de Bundesliga,24,1995,30.7,88,2.87,60,2,8,11,6,1,15,0.49,2418,pt POR,FW,de Bundesliga,24,1995,30.7,11,2,0,7,4,13,46.2,7,11,1,10,3,14,15,0,2418,pt POR,FW,de Bundesliga,24,1995,30.7,1114,20,49,452,622,191,1107,57,26,45.6,31,54.4,571,2991,1179,46,31,30,87,48,838,255,2958,pt POR,FW,de Bundesliga,24,1995,32,2760,86,90.2,30.7,32,86,20,0,,0,1.78,64,46,+18,+0.59,+1.19,53.8,37.3,+16.6,+0.54,2418,pt POR,FW,de Bundesliga,24,1995,30.7,1,0,0,18,34,28,12,3,2,3,0,0,72,73,92,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,26,24,2065,22.9,2,6,8,2,0,0,5,0,2.8,2.8,3.8,6.5,123,116,173,0.35,0.29,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0,0,0,2.8,2.8,0.10,-0.8,-0.8,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,1287,1434,89.7,18862,3005,6,3.8,2.8,+2.2,26,71,31,1,116,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,1434,1363,66,14,1,7,32,25,19,2,3,0,1287,5,21,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,84,3.66,69,3,6,4,2,0,12,0.52,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,26,14,7,12,7,52,21.2,41,17,1,16,17,43,8,0,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,1621,13,175,734,733,83,1621,65,41,63.1,24,36.9,1116,7262,4002,123,104,28,33,23,1304,173,2959,pt POR,"MF,FW",eng Premier League,25,1994,26,2065,79,60.4,22.9,24,84,17,2,28,10,2.42,52,18,+34,+1.48,+0.35,43.7,15.2,+28.5,+1.24,2419,pt POR,"MF,FW",eng Premier League,25,1994,22.9,5,0,0,17,18,2,32,17,14,0,0,0,113,13,31,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,31,26,2368,26.3,0,4,4,0,0,0,0,0,0.5,0.5,3.5,4.0,85,96,185,0.15,0.15,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.00,0.00,15.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,1177,1489,79.0,18880,5275,4,3.5,3.8,+0.5,26,71,40,11,96,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,1489,1195,292,27,1,5,80,264,0,0,0,0,1177,2,27,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,57,2.17,44,5,1,2,3,2,10,0.38,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,50,34,25,20,5,51,60.8,20,20,3,17,16,66,37,0,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,1676,37,389,764,545,40,1676,27,17,63.0,10,37.0,926,5210,3177,85,61,12,38,7,1033,185,2960,br BRA,DF,fr Ligue 1,23,1997,31,2368,76,69.2,26.3,26,85,16,5,31,1,2.19,56,17,+39,+1.48,+1.91,52.4,19.2,+33.2,+1.26,2420,br BRA,DF,fr Ligue 1,23,1997,26.3,0,0,0,9,12,4,80,16,34,1,0,0,132,19,28,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,21,17,1399,15.5,2,5,7,2,0,0,4,0,2.4,2.4,3.3,5.7,52,141,76,0.45,0.37,2421,es ESP,MF,es La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.10,0.67,14.3,2,0,0,2.4,2.4,0.12,-0.4,-0.4,2421,es ESP,MF,es La Liga,34,1986,15.5,720,866,83.1,11406,2961,5,3.3,3.5,+1.7,28,79,46,1,141,2421,es ESP,MF,es La Liga,34,1986,15.5,866,820,35,24,7,3,18,3,6,5,1,0,720,11,16,2421,es ESP,MF,es La Liga,34,1986,15.5,70,4.51,52,7,4,3,3,1,13,0.84,2421,es ESP,MF,es La Liga,34,1986,15.5,19,12,2,14,3,21,38.1,13,14,1,13,13,32,8,2,2421,es ESP,MF,es La Liga,34,1986,15.5,1009,10,77,546,401,53,1009,47,31,66.0,16,34.0,614,3802,1780,52,45,12,17,16,761,76,2961,es ESP,MF,es La Liga,34,1986,21,1399,67,40.9,15.5,17,76,3,4,26,1,2.14,30,6,+24,+1.54,+1.68,30.1,10.4,+19.7,+1.27,2421,es ESP,MF,es La Liga,34,1986,15.5,4,0,0,24,21,1,18,13,12,0,1,0,96,11,26,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,32,11,1369,15.2,4,3,7,3,1,1,2,0,5.3,4.5,1.0,5.5,14,17,74,0.39,0.41,2422,pt POR,FW,eng Premier League,18,2002,15.2,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0,1,1,5.3,4.5,0.10,-1.3,-1.5,2422,pt POR,FW,eng Premier League,18,2002,15.2,237,330,71.8,2728,325,3,1.0,0.4,+2.0,11,7,5,0,17,2422,pt POR,FW,eng Premier League,18,2002,15.2,330,300,30,0,1,1,5,2,0,0,0,0,237,0,7,2422,pt POR,FW,eng Premier League,18,2002,15.2,29,1.91,17,0,2,7,3,0,3,0.20,2422,pt POR,FW,eng Premier League,18,2002,15.2,6,4,1,4,1,12,33.3,8,12,1,11,4,10,5,1,2422,pt POR,FW,eng Premier League,18,2002,15.2,507,9,43,232,233,78,506,21,7,33.3,14,66.7,266,1199,522,14,8,5,45,21,362,74,2962,pt POR,FW,eng Premier League,18,2002,32,1369,43,40.0,15.2,11,85,7,21,21,6,1.03,18,29,-11,-0.72,-0.50,16.6,22.3,-5.7,-0.38,2422,pt POR,FW,eng Premier League,18,2002,15.2,2,0,0,20,21,5,5,4,4,1,0,0,43,34,70,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,1,1,100.0,8,1,0,0.0,0.0,0.0,0,0,0,0,0,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,1,0,0,0,1,0,1,0,0,,0,,1,6,4,0,1,0,0,0,1,0,2963,fr FRA,FW,fr Ligue 1,17,2003,1,3,3,0.1,0.0,0,,0,1,3,4,3.00,0,0,0,0.00,-1.00,0.1,0.0,+0.1,+1.66,2423,fr FRA,FW,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,9,17,0.00,0.05,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,185,227,81.5,3146,960,0,0.2,0.3,-0.2,3,16,5,5,9,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,227,183,44,5,0,3,10,39,0,0,0,0,185,0,5,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,7,1.77,7,0,0,0,0,0,0,0.00,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,7,6,7,0,0,2,50.0,1,4,1,3,6,13,8,0,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,262,9,73,149,40,1,262,5,2,40.0,3,60.0,147,521,227,4,2,0,2,1,154,17,2964,br BRA,DF,fr Ligue 1,29,1991,4,355,89,10.4,3.9,4,89,3,0,,8,1.50,6,4,+2,+0.51,+0.92,8.0,4.9,+3.1,+0.78,2424,br BRA,DF,fr Ligue 1,29,1991,3.9,1,0,0,5,7,0,10,6,6,0,1,0,18,5,6,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
