Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,Season
Renato Sanches,Bayern Munich,de Bundesliga,Off_MF,20.0,577,6.4,339.6133432539683,Solid Squad Player,,,,,2018-2019
Alexis Sánchez,Manchester Utd,eng Premier League,FW,29.0,880,9.8,346.8341123297391,Solid Squad Player,,,,,2018-2019
Davinson Sánchez,Tottenham,eng Premier League,DF,22.0,1942,21.6,,,,,403.75444784801505,Top Starter,2018-2019
Víctor Sánchez,Espanyol,es La Liga,MF,30.0,1265,14.1,,,342.4113475177305,Solid Squad Player,,,2018-2019
Jadon Sancho,Dortmund,de Bundesliga,FW,18.0,2461,27.3,572.6861943800719,Top Starter,,,,,2018-2019
Sandro,Udinese,it Serie A,MF,29.0,594,6.6,,,182.82828282828288,Below Big-5 Level,,,2018-2019
Sandro,Genoa,it Serie A,MF,29.0,711,7.9,,,336.96202531645565,Solid Squad Player,,,2018-2019
Alex Sandro,Juventus,it Serie A,DF,27.0,2387,26.5,,,,,378.7002096436058,Solid Squad Player,2018-2019
Leroy Sané,Manchester City,eng Premier League,FW,22.0,1867,20.7,585.5018312209478,Top Starter,,,,,2018-2019
Salif Sané,Schalke 04,de Bundesliga,DF,27.0,2614,29.0,,,,,525.8352778497969,Top Starter,2018-2019
Luca Sangalli,Real Sociedad,es La Liga,FW,23.0,999,11.1,230.95769579102915,Solid Squad Player,,,,,2018-2019
Ibrahim Sangaré,Toulouse,fr Ligue 1,MF,20.0,2467,27.4,,,410.7299270072993,Top Starter,,,2018-2019
Younousse Sankharé,Bordeaux,fr Ligue 1,MF,28.0,1476,16.4,,,456.62601626016266,Top Starter,,,2018-2019
Baissama Sankoh,Caen,fr Ligue 1,FW,26.0,651,7.2,52.77588813303099,Below Big-5 Level,,,,,2018-2019
Yaya Sanogo,Toulouse,fr Ligue 1,FW,25.0,1243,13.8,310.05011666502344,Solid Squad Player,,,,,2018-2019
Morgan Sanson,Marseille,fr Ligue 1,MF,23.0,2403,26.7,,,447.19101123595505,Top Starter,,,2018-2019
Nicola Sansone,Bologna,it Serie A,FW,26.0,1139,12.7,317.5528386332661,Solid Squad Player,,,,,2018-2019
Baptiste Santamaria,Angers,fr Ligue 1,MF,23.0,3245,36.1,,,194.31209602954755,Below Big-5 Level,,,2018-2019
Federico Santander,Bologna,it Serie A,FW,27.0,2065,22.9,391.1705812844303,Solid Squad Player,,,,,2018-2019
Davide Santon,Roma,it Serie A,DF,27.0,1009,11.2,,,,,298.0534670008353,Solid Squad Player,2018-2019
Michael Santos,Leganés,es La Liga,FW,25.0,557,6.2,367.01461731646054,Solid Squad Player,,,,,2018-2019
Samir Santos,Udinese,it Serie A,DF,23.0,1797,20.0,,,,,432.7766081871344,Top Starter,2018-2019
Riccardo Saponara,Sampdoria,it Serie A,Off_MF,26.0,905,10.1,473.9821153543926,Top Starter,,,,,2018-2019
Pablo Sarabia,Sevilla,es La Liga,FW,26.0,2724,30.3,575.6698472568345,Top Starter,,,,,2018-2019
Marcelo Saracchi,RB Leipzig,de Bundesliga,DF,20.0,653,7.3,,,,,371.361279912109,Solid Squad Player,2018-2019
Bouna Sarr,Marseille,fr Ligue 1,MF,26.0,2242,24.9,,,409.04953145917,Top Starter,,,2018-2019
Ismaila Sarr,Rennes,fr Ligue 1,FW,20.0,2788,31.0,348.7628434886498,Solid Squad Player,,,,,2018-2019
Malang Sarr,Nice,fr Ligue 1,DF,19.0,2994,33.3,,,,,414.65324974096904,Top Starter,2018-2019
Marco Sau,Cagliari,it Serie A,FW,30.0,558,6.2,208.40390851681173,Solid Squad Player,,,,,2018-2019
Téji Savanier,Nîmes,fr Ligue 1,MF,26.0,2864,31.8,,,793.9622641509434,World Class,,,2018-2019
Stefan Savić,Atlético Madrid,es La Liga,DF,27.0,1398,15.5,,,,,349.48705096073525,Solid Squad Player,2018-2019
Fabian Schär,Newcastle Utd,eng Premier League,DF,26.0,1999,22.2,,,,,623.3331075436338,Top Starter,2018-2019
Pasquale Schiattarella,SPAL,it Serie A,MF,31.0,1841,20.5,,,580.6504065040651,Top Starter,,,2018-2019
Patrik Schick,Roma,it Serie A,FW,22.0,1314,14.6,273.0444351256485,Solid Squad Player,,,,,2018-2019
Christopher Schindler,Huddersfield,eng Premier League,DF,28.0,3260,36.2,,,,,462.1843408118488,Top Starter,2018-2019
Keven Schlotterbeck,Freiburg,de Bundesliga,DF,21.0,773,8.6,,,,,483.7869868469623,Top Starter,2018-2019
Jeffrey Schlupp,Crystal Palace,eng Premier League,FW,25.0,1670,18.6,242.9143401685644,Solid Squad Player,,,,,2018-2019
Marcel Schmelzer,Dortmund,de Bundesliga,DF,30.0,566,6.3,,,,,319.02825847688007,Solid Squad Player,2018-2019
Jonathan Schmid,Augsburg,de Bundesliga,DF,28.0,2520,28.0,,,,,305.3655567490154,Solid Squad Player,2018-2019
Morgan Schneiderlin,Everton,eng Premier League,MF,28.0,834,9.3,,,347.88530465949816,Solid Squad Player,,,2018-2019
Alessandro Schöpf,Schalke 04,de Bundesliga,MF,24.0,1004,11.2,,,376.6071428571429,Solid Squad Player,,,2018-2019
Nico Schulz,Hoffenheim,de Bundesliga,DF,25.0,2537,28.2,,,,,244.4809423084899,Solid Squad Player,2018-2019
André Schürrle,Fulham,eng Premier League,FW,27.0,1641,18.2,309.31521766215644,Solid Squad Player,,,,,2018-2019
Pirmin Schwegler,Hannover 96,de Bundesliga,MF,31.0,2075,23.1,,,427.6479076479077,Top Starter,,,2018-2019
Matteo Scozzarella,Parma,it Serie A,MF,30.0,1459,16.2,,,466.7078189300412,Top Starter,,,2018-2019
Davie Selke,Hertha BSC,de Bundesliga,FW,23.0,1739,19.3,295.70704827699643,Solid Squad Player,,,,,2018-2019
Ole Selnæs,Saint-Étienne,fr Ligue 1,MF,24.0,1669,18.5,,,540.4324324324324,Top Starter,,,2018-2019
Ken Sema,Watford,eng Premier League,FW,24.0,754,8.4,232.31974588777305,Solid Squad Player,,,,,2018-2019
Nélson Semedo,Barcelona,es La Liga,DF,24.0,1600,17.8,,,,,332.91430824251637,Solid Squad Player,2018-2019
Rúben Semedo,Huesca,es La Liga,DF,24.0,850,9.4,,,,,472.34792332216745,Top Starter,2018-2019
Stefano Sensi,Sassuolo,it Serie A,MF,22.0,1972,21.9,,,639.5129375951294,Top Starter,,,2018-2019
Suat Serdar,Schalke 04,de Bundesliga,MF,21.0,1729,19.2,,,332.66666666666674,Solid Squad Player,,,2018-2019
Jean Seri,Fulham,eng Premier League,MF,27.0,2244,24.9,,,533.6813922356092,Top Starter,,,2018-2019
Ryan Sessegnon,Fulham,eng Premier League,FW,18.0,2300,25.6,233.58408919123204,Solid Squad Player,,,,,2018-2019
Stephan El Shaarawy,Roma,it Serie A,FW,25.0,2104,23.4,485.3891343811979,Top Starter,,,,,2018-2019
Xherdan Shaqiri,Liverpool,eng Premier League,FW,26.0,1064,11.8,519.0437757023711,Top Starter,,,,,2018-2019
Luke Shaw,Manchester Utd,eng Premier League,DF,23.0,2591,28.8,,,,,325.8017729508957,Solid Squad Player,2018-2019
Jonjo Shelvey,Newcastle Utd,eng Premier League,MF,26.0,948,10.5,,,555.936507936508,Top Starter,,,2018-2019
Gen Shoji,Toulouse,fr Ligue 1,DF,25.0,1620,18.0,,,,,339.06766917293237,Solid Squad Player,2018-2019
Djibril Sidibé,Monaco,fr Ligue 1,MF,26.0,2076,23.1,,,453.1024531024531,Top Starter,,,2018-2019
Kalidou Sidibé,Toulouse,fr Ligue 1,MF,19.0,1259,14.0,,,181.7142857142857,Below Big-5 Level,,,2018-2019
Sidnei,Betis,es La Liga,DF,28.0,1742,19.4,,,,,437.69113505413014,Top Starter,2018-2019
Gylfi Sigurðsson,Everton,eng Premier League,Off_MF,28.0,3117,34.6,483.1006147352968,Top Starter,,,,,2018-2019
Luca Siligardi,Parma,it Serie A,FW,30.0,1639,18.2,175.86077678934822,Below Big-5 Level,,,,,2018-2019
Adrien Silva,Monaco,fr Ligue 1,MF,29.0,1184,13.2,,,270.65656565656565,Solid Squad Player,,,2018-2019
André Silva,Sevilla,es La Liga,FW,22.0,2159,24.0,389.0204081632653,Solid Squad Player,,,,,2018-2019
Bernardo Silva,Manchester City,eng Premier League,FW,23.0,2854,31.7,403.4027244266091,Top Starter,,,,,2018-2019
David Silva,Manchester City,eng Premier League,Off_MF,32.0,2401,26.7,545.7352104512217,Top Starter,,,,,2018-2019
Gabriel Silva,Saint-Étienne,fr Ligue 1,DF,27.0,1429,15.9,,,,,289.85041219400705,Solid Squad Player,2018-2019
Jonathan Silva,Leganés,es La Liga,FW,24.0,2700,30.0,219.8779289493575,Solid Squad Player,,,,,2018-2019
Thiago Silva,Paris S-G,fr Ligue 1,DF,33.0,2077,23.1,,,,,407.22585684991697,Top Starter,2018-2019
Matías Silvestre,Empoli,it Serie A,DF,33.0,3060,34.0,,,,,329.9340508133078,Solid Squad Player,2018-2019
Giovanni Simeone,Fiorentina,it Serie A,FW,23.0,2454,27.3,310.78508717284234,Solid Squad Player,,,,,2018-2019
Moses Simon,Levante,es La Liga,Off_MF,23.0,785,8.7,242.44669312169313,Solid Squad Player,,,,,2018-2019
Dimitris Siovas,Leganés,es La Liga,DF,29.0,2962,32.9,,,,,414.5254727497569,Top Starter,2018-2019
Ibrahima Sissoko,Strasbourg,fr Ligue 1,MF,20.0,2665,29.6,,,364.34684684684686,Solid Squad Player,,,2018-2019
Moussa Sissoko,Tottenham,eng Premier League,FW,28.0,2330,25.9,139.00252147190923,Below Big-5 Level,,,,,2018-2019
Pione Sisto,Celta Vigo,es La Liga,FW,23.0,844,9.4,279.9832424695647,Solid Squad Player,,,,,2018-2019
Ellyes Skhiri,Montpellier,fr Ligue 1,MF,23.0,3090,34.3,,,321.3605442176871,Solid Squad Player,,,2018-2019
Milan Škriniar,Inter,it Serie A,DF,23.0,3150,35.0,,,,,397.0262799856785,Solid Squad Player,2018-2019
Steven Skrzybski,Schalke 04,de Bundesliga,FW,25.0,664,7.4,390.67812710669847,Solid Squad Player,,,,,2018-2019
Petar Škuletić,Montpellier,fr Ligue 1,FW,28.0,603,6.7,352.48189889554493,Solid Squad Player,,,,,2018-2019
Naïm Sliti,Dijon,fr Ligue 1,FW,26.0,2286,25.4,346.5133286910565,Solid Squad Player,,,,,2018-2019
Chris Smalling,Manchester Utd,eng Premier League,DF,28.0,2127,23.6,,,,,401.4847854098523,Top Starter,2018-2019
Adam Smith,Bournemouth,eng Premier League,MF,27.0,2066,23.0,,,316.4057971014493,Solid Squad Player,,,2018-2019
Tommy Smith,Huddersfield,eng Premier League,DF,26.0,1141,12.7,,,,,314.76644366822563,Solid Squad Player,2018-2019
Robert Snodgrass,West Ham,eng Premier League,Off_MF,30.0,2220,24.7,320.83784461152885,Solid Squad Player,,,,,2018-2019
Cédric Soares,Southampton,eng Premier League,DF,26.0,1495,16.6,,,,,362.35045444937634,Solid Squad Player,2018-2019
Marcel Sobottka,Düsseldorf,de Bundesliga,Def_MF,24.0,942,10.5,,,,,451.9296066252588,Top Starter,2018-2019
Rubén Sobrino,Alavés,es La Liga,FW,26.0,965,10.7,278.5713755907348,Solid Squad Player,,,,,2018-2019
Carlos Soler,Valencia,es La Liga,Off_MF,21.0,2460,27.3,275.5307648700506,Solid Squad Player,,,,,2018-2019
Jérémy Sorbon,Guingamp,fr Ligue 1,DF,34.0,2647,29.4,,,,,337.7143539119909,Solid Squad Player,2018-2019
Oliver Sorg,Hannover 96,de Bundesliga,DF,28.0,1580,17.6,,,,,431.7053998632946,Top Starter,2018-2019
Roberto Soriano,Torino,it Serie A,Off_MF,27.0,468,5.2,270.36938339438336,Solid Squad Player,,,,,2018-2019
Roberto Soriano,Bologna,it Serie A,Off_MF,27.0,1489,16.5,298.4946608946609,Solid Squad Player,,,,,2018-2019
Borna Sosa,Stuttgart,de Bundesliga,Def_MF,20.0,616,6.8,,,,,376.7945439045183,Solid Squad Player,2018-2019
Adama Soumaoro,Lille,fr Ligue 1,DF,26.0,1723,19.1,,,,,366.3049421109493,Solid Squad Player,2018-2019
Boubakary Soumaré,Lille,fr Ligue 1,MF,19.0,564,6.3,,,486.2433862433863,Top Starter,,,2018-2019
Leonardo Spinazzola,Juventus,it Serie A,DF,25.0,601,6.7,,,,,190.14002668362448,Below Big-5 Level,2018-2019
Nicolás Spolli,Genoa,it Serie A,DF,35.0,538,6.0,,,,,431.1715652768283,Top Starter,2018-2019
Mattia Sprocati,Parma,it Serie A,FW,25.0,644,7.2,208.75946921978667,Solid Squad Player,,,,,2018-2019
Bassem Srarfi,Nice,fr Ligue 1,FW,21.0,817,9.1,198.98928924439127,Below Big-5 Level,,,,,2018-2019
Darijo Srna,Cagliari,it Serie A,DF,36.0,2087,23.2,,,,,273.68132976118454,Solid Squad Player,2018-2019
Kostas Stafylidis,Augsburg,de Bundesliga,DF,24.0,920,10.2,,,,,400.0039313971202,Top Starter,2018-2019
Benjamin Stambouli,Schalke 04,de Bundesliga,Def_MF,27.0,1763,19.6,,,,,503.6971310263235,Top Starter,2018-2019
Junior Stanislas,Bournemouth,eng Premier League,FW,28.0,1031,11.5,352.81836406060006,Solid Squad Player,,,,,2018-2019
Niklas Stark,Hertha BSC,de Bundesliga,DF,23.0,1868,20.8,,,,,531.7861962598805,Top Starter,2018-2019
Renato Steffen,Wolfsburg,de Bundesliga,FW,26.0,1503,16.7,280.5980736938821,Solid Squad Player,,,,,2018-2019
Pascal Stenzel,Freiburg,de Bundesliga,Def_MF,22.0,1449,16.1,,,,,446.4323221412069,Top Starter,2018-2019
Dale Stephens,Brighton,eng Premier League,MF,29.0,2485,27.6,,,272.6811594202899,Solid Squad Player,,,2018-2019
Jack Stephens,Southampton,eng Premier League,DF,24.0,1700,18.9,,,,,439.7855308465167,Top Starter,2018-2019
Mariusz Stępiński,Chievo,it Serie A,FW,23.0,2476,27.5,261.71078128220984,Solid Squad Player,,,,,2018-2019
Raheem Sterling,Manchester City,eng Premier League,FW,23.0,2771,30.8,608.3499818397778,Top Starter,,,,,2018-2019
Lars Stindl,Gladbach,de Bundesliga,FW,29.0,1508,16.8,249.47775618183775,Solid Squad Player,,,,,2018-2019
Kevin Stöger,Düsseldorf,de Bundesliga,MF,24.0,2118,23.5,,,733.6737588652483,Top Starter,,,2018-2019
John Stones,Manchester City,eng Premier League,DF,24.0,1764,19.6,,,,,311.89436175472684,Solid Squad Player,2018-2019
Tobias Strobl,Gladbach,de Bundesliga,Def_MF,28.0,2293,25.5,,,,,337.4786397650848,Solid Squad Player,2018-2019
Kevin Strootman,Marseille,fr Ligue 1,MF,28.0,1942,21.6,,,510.2160493827161,Top Starter,,,2018-2019
Jens Stryger Larsen,Udinese,it Serie A,DF,27.0,3234,35.9,,,,,246.43037491593424,Solid Squad Player,2018-2019
Cristhian Stuani,Girona,es La Liga,FW,31.0,2729,30.3,434.1694556076922,Top Starter,,,,,2018-2019
Leo Štulac,Parma,it Serie A,MF,23.0,1452,16.1,,,420.0,Top Starter,,,2018-2019
Daniel Sturridge,Liverpool,eng Premier League,FW,28.0,509,5.7,388.27490684382906,Solid Squad Player,,,,,2018-2019
Damián Suárez,Getafe,es La Liga,DF,30.0,3240,36.0,,,,,340.99248120300757,Solid Squad Player,2018-2019
Leonardo Suárez,Valladolid,es La Liga,FW,22.0,517,5.7,277.9662781291853,Solid Squad Player,,,,,2018-2019
Luis Suárez,Barcelona,es La Liga,FW,31.0,2827,31.4,659.8194606929823,Top Starter,,,,,2018-2019
Mario Suárez,Rayo Vallecano,es La Liga,MF,31.0,1026,11.4,,,308.88888888888886,Solid Squad Player,,,2018-2019
Mathías Suárez,Montpellier,fr Ligue 1,DF,22.0,550,6.1,,,,,402.5561170686278,Top Starter,2018-2019
Neven Subotić,Saint-Étienne,fr Ligue 1,DF,29.0,2149,23.9,,,,,373.806203094906,Solid Squad Player,2018-2019
Isaac Success,Watford,eng Premier League,FW,22.0,1052,11.7,286.22351428700637,Solid Squad Player,,,,,2018-2019
Niklas Süle,Bayern Munich,de Bundesliga,DF,22.0,2654,29.5,,,,,359.92829531455754,Solid Squad Player,2018-2019
Ki Sung-yueng,Newcastle Utd,eng Premier League,MF,29.0,1302,14.5,,,358.3448275862069,Solid Squad Player,,,2018-2019
Andrew Surman,Bournemouth,eng Premier League,MF,31.0,1439,16.0,,,240.25000000000009,Solid Squad Player,,,2018-2019
Markel Susaeta,Athletic Club,es La Liga,FW,30.0,1379,15.3,231.12343702913265,Solid Squad Player,,,,,2018-2019
Suso,Milan,it Serie A,FW,24.0,3018,33.5,419.1515495086924,Top Starter,,,,,2018-2019
Markus Suttner,Düsseldorf,de Bundesliga,Def_MF,31.0,489,5.4,,,,,384.78439792449456,Solid Squad Player,2018-2019
Mattias Svanberg,Bologna,it Serie A,MF,19.0,1176,13.1,,,446.2290076335878,Top Starter,,,2018-2019
Issiaga Sylla,Toulouse,fr Ligue 1,MF,24.0,1994,22.2,,,315.4054054054054,Solid Squad Player,,,2018-2019
Moussa Sylla,Monaco,fr Ligue 1,FW,18.0,769,8.5,164.13185274109648,Below Big-5 Level,,,,,2018-2019
Ádám Szalai,Hoffenheim,de Bundesliga,FW,30.0,1627,18.1,431.4011287756354,Top Starter,,,,,2018-2019
Jonathan Tah,Leverkusen,de Bundesliga,DF,22.0,2937,32.6,,,,,404.1131458503108,Top Starter,2018-2019
Flavien Tait,Angers,fr Ligue 1,FW,25.0,2985,33.2,377.0519857206603,Solid Squad Player,,,,,2018-2019
Adrien Tameze,Nice,fr Ligue 1,MF,24.0,2942,32.7,,,329.96941896024464,Solid Squad Player,,,2018-2019
Matt Targett,Southampton,eng Premier League,DF,22.0,1186,13.2,,,,,412.480696691223,Top Starter,2018-2019
Rodrigo Tarín,Leganés,es La Liga,DF,22.0,1429,15.9,,,,,387.7768367937186,Solid Squad Player,2018-2019
James Tarkowski,Burnley,eng Premier League,DF,25.0,3086,34.3,,,,,496.3586809589572,Top Starter,2018-2019
Júlio Tavares,Dijon,fr Ligue 1,FW,29.0,2805,31.2,245.10995794329128,Solid Squad Player,,,,,2018-2019
Charlie Taylor,Burnley,eng Premier League,DF,24.0,3243,36.0,,,,,395.1669915529564,Solid Squad Player,2018-2019
Malik Tchokounté,Caen,fr Ligue 1,FW,29.0,1473,16.4,116.21453459432556,Below Big-5 Level,,,,,2018-2019
Aurélien Tchouaméni,Bordeaux,fr Ligue 1,MF,18.0,704,7.8,,,174.10256410256412,Below Big-5 Level,,,2018-2019
Cristian Tello,Betis,es La Liga,FW,26.0,1573,17.5,384.1424252240579,Solid Squad Player,,,,,2018-2019
Hidde ter Avest,Udinese,it Serie A,FW,21.0,973,10.8,89.15091962711011,Below Big-5 Level,,,,,2018-2019
Marco Terrazzino,Freiburg,de Bundesliga,FW,27.0,517,5.7,253.33986421079143,Solid Squad Player,,,,,2018-2019
Martin Terrier,Lyon,fr Ligue 1,FW,21.0,1486,16.5,433.6736755308183,Top Starter,,,,,2018-2019
Kenny Tete,Lyon,fr Ligue 1,DF,22.0,1048,11.6,,,,,372.2230864517616,Solid Squad Player,2018-2019
Florian Thauvin,Marseille,fr Ligue 1,FW,25.0,2613,29.0,577.4745614720983,Top Starter,,,,,2018-2019
Sada Thioub,Nîmes,fr Ligue 1,FW,23.0,2476,27.5,264.4929911358483,Solid Squad Player,,,,,2018-2019
Romain Thomas,Angers,fr Ligue 1,DF,30.0,2394,26.6,,,,,390.78272121406263,Solid Squad Player,2018-2019
Adrien Thomasson,Strasbourg,fr Ligue 1,FW,24.0,2479,27.5,312.7572321858036,Solid Squad Player,,,,,2018-2019
Erik Thommy,Stuttgart,de Bundesliga,FW,23.0,794,8.8,276.37246615818043,Solid Squad Player,,,,,2018-2019
Marcus Thuram,Guingamp,fr Ligue 1,FW,20.0,2571,28.6,362.5149136577708,Solid Squad Player,,,,,2018-2019
Youri Tielemans,Leicester City,eng Premier League,MF,21.0,1086,12.1,,,693.8842975206612,Top Starter,,,2018-2019
Youri Tielemans,Monaco,fr Ligue 1,MF,21.0,1680,18.7,,,470.55258467023174,Top Starter,,,2018-2019
Cheick Timite,Amiens,fr Ligue 1,FW,20.0,1456,16.2,168.1267415059302,Below Big-5 Level,,,,,2018-2019
Marcel Tisserand,Wolfsburg,de Bundesliga,DF,25.0,886,9.8,,,,,439.40940787342504,Top Starter,2018-2019
Tito,Rayo Vallecano,es La Liga,DF,33.0,1098,12.2,,,,,375.86425079091174,Solid Squad Player,2018-2019
Jean-Clair Todibo,Toulouse,fr Ligue 1,DF,18.0,834,9.3,,,,,523.965109907385,Top Starter,2018-2019
Karl Toko Ekambi,Villarreal,es La Liga,FW,25.0,2144,23.8,413.2500778089013,Top Starter,,,,,2018-2019
Rafael Tolói,Atalanta,it Serie A,DF,27.0,1746,19.4,,,,,391.9089820771861,Solid Squad Player,2018-2019
Raúl de Tomás,Rayo Vallecano,es La Liga,FW,23.0,2813,31.3,405.55178351070634,Top Starter,,,,,2018-2019
James Tomkins,Crystal Palace,eng Premier League,DF,29.0,2560,28.4,,,,,395.8854027942241,Solid Squad Player,2018-2019
Nenad Tomović,Chievo,it Serie A,DF,30.0,739,8.2,,,,,360.89002995293106,Solid Squad Player,2018-2019
Lorenzo Tonelli,Sampdoria,it Serie A,DF,28.0,1655,18.4,,,,,454.55559187824633,Top Starter,2018-2019
Toño,Levante,es La Liga,FW,28.0,1763,19.6,152.93003686735466,Below Big-5 Level,,,,,2018-2019
Lucas Torreira,Arsenal,eng Premier League,MF,22.0,2382,26.5,,,335.2704402515723,Solid Squad Player,,,2018-2019
Ferrán Torres,Valencia,es La Liga,Off_MF,18.0,850,9.4,326.8376899696048,Solid Squad Player,,,,,2018-2019
Lucas Torró,Eint Frankfurt,de Bundesliga,MF,24.0,560,6.2,,,189.6774193548387,Below Big-5 Level,,,2018-2019
Jordan Torunarigha,Hertha BSC,de Bundesliga,DF,20.0,1158,12.9,,,,,515.4198156890935,Top Starter,2018-2019
Cenk Tosun,Everton,eng Premier League,FW,27.0,1059,11.8,370.4370267881165,Solid Squad Player,,,,,2018-2019
Abdoulaye Touré,Nantes,fr Ligue 1,MF,24.0,2749,30.5,,,326.62295081967216,Solid Squad Player,,,2018-2019
Almamy Touré,Eint Frankfurt,de Bundesliga,Def_MF,22.0,519,5.8,,,,,450.0624687656172,Top Starter,2018-2019
Lucas Tousart,Lyon,fr Ligue 1,MF,21.0,1727,19.2,,,222.50000000000003,Solid Squad Player,,,2018-2019
Andros Townsend,Crystal Palace,eng Premier League,FW,27.0,3009,33.4,295.75912121335557,Solid Squad Player,,,,,2018-2019
Adama Traoré,Wolves,eng Premier League,FW,22.0,902,10.0,265.7634164777022,Solid Squad Player,,,,,2018-2019
Bertrand Traoré,Lyon,fr Ligue 1,FW,22.0,2117,23.5,356.59091201492413,Solid Squad Player,,,,,2018-2019
Charles Traore,Nantes,fr Ligue 1,FW,26.0,1163,12.9,77.44982334018879,Below Big-5 Level,,,,,2018-2019
Cheick Traoré,Guingamp,fr Ligue 1,DF,23.0,1508,16.8,,,,,306.8944728343224,Solid Squad Player,2018-2019
Hamari Traoré,Rennes,fr Ligue 1,DF,26.0,2972,33.0,,,,,332.61962988278776,Solid Squad Player,2018-2019
Ibrahima Traoré,Gladbach,de Bundesliga,FW,30.0,552,6.1,312.58508977361436,Solid Squad Player,,,,,2018-2019
Ismaël Traoré,Angers,fr Ligue 1,DF,31.0,2636,29.3,,,,,336.12084819557424,Solid Squad Player,2018-2019
Óscar Trejo,Rayo Vallecano,es La Liga,FW,30.0,1764,19.6,253.09566230120163,Solid Squad Player,,,,,2018-2019
Manu Trigueros,Villarreal,es La Liga,MF,26.0,1547,17.2,,,354.4573643410853,Solid Squad Player,,,2018-2019
Kieran Trippier,Tottenham,eng Premier League,DF,27.0,2276,25.3,,,,,356.848907512523,Solid Squad Player,2018-2019
William Troost-Ekong,Udinese,it Serie A,DF,24.0,3064,34.0,,,,,407.8170828139868,Top Starter,2018-2019
Anthony Ujah,Mainz 05,de Bundesliga,FW,27.0,735,8.2,462.96962741736263,Top Starter,,,,,2018-2019
Samuel Umtiti,Barcelona,es La Liga,DF,24.0,1189,13.2,,,,,307.9420774157616,Solid Squad Player,2018-2019
Enes Ünal,Valladolid,es La Liga,FW,21.0,2148,23.9,296.5161766240667,Solid Squad Player,,,,,2018-2019
Cengiz Ünder,Roma,it Serie A,FW,21.0,1375,15.3,405.03055296192554,Top Starter,,,,,2018-2019
Dayot Upamecano,RB Leipzig,de Bundesliga,DF,19.0,1293,14.4,,,,,441.30418639190566,Top Starter,2018-2019
Takashi Usami,Düsseldorf,de Bundesliga,FW,26.0,879,9.8,270.1659185216036,Solid Squad Player,,,,,2018-2019
Mark Uth,Schalke 04,de Bundesliga,FW,26.0,1407,15.6,233.0791228172181,Solid Squad Player,,,,,2018-2019
Mirko Valdifiori,SPAL,it Serie A,MF,32.0,668,7.4,,,610.7207207207208,Top Starter,,,2018-2019
Antonio Valencia,Manchester Utd,eng Premier League,DF,32.0,466,5.2,,,,,314.84994537626113,Solid Squad Player,2018-2019
Enrico Valentini,Nürnberg,de Bundesliga,DF,29.0,1299,14.4,,,,,388.434512206442,Solid Squad Player,2018-2019
Borja Valero,Inter,it Serie A,MF,33.0,1231,13.7,,,507.98053527980534,Top Starter,,,2018-2019
Yan Valery,Southampton,eng Premier League,DF,19.0,1712,19.0,,,,,363.30091576628973,Solid Squad Player,2018-2019
Theo Valls,Nîmes,fr Ligue 1,MF,22.0,1770,19.7,,,277.4280879864636,Solid Squad Player,,,2018-2019
Mattia Valoti,SPAL,it Serie A,MF,24.0,1222,13.6,,,308.9705882352941,Solid Squad Player,,,2018-2019
Federico Valverde,Real Madrid,es La Liga,MF,20.0,656,7.3,,,384.1095890410959,Solid Squad Player,,,2018-2019
Luca Valzania,Frosinone,it Serie A,MF,22.0,897,10.0,,,439.9733333333333,Top Starter,,,2018-2019
Virgil van Dijk,Liverpool,eng Premier League,DF,27.0,3384,37.6,,,,,372.46147283101374,Solid Squad Player,2018-2019
Raphaël Varane,Real Madrid,es La Liga,DF,25.0,2754,30.6,,,,,341.31952976122216,Solid Squad Player,2018-2019
