Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Álex Martínez,Betis,es La Liga,DF,26.4,967,10.7,,,,,450.702556817298,Top Starter,405.60201699295106,Top Starter,,
Mauro dos Santos,Eibar,es La Liga,DF,27.5,761,8.5,,,,,558.9963646612455,Top Starter,461.4890109595926,Top Starter,,
Tito,Leganés,es La Liga,DF,31.5,1878,20.9,,,,,492.90911557031785,Top Starter,446.1101679129903,Top Starter,,
Xavi Torres,Sporting Gijón,es La Liga,MF,30.1,858,9.5,,,218.07776447382187,Solid Squad Player,,,405.73247341787743,Top Starter,,
Aitor Buñuel,Osasuna,es La Liga,DF,18.9,1029,11.4,,,,,459.0782728863829,Top Starter,416.0757770687126,Top Starter,,
Nikola Vujadinović,Osasuna,es La Liga,DF,30.4,789,8.8,,,,,587.5062290195497,Top Starter,469.77896534357853,Top Starter,,
Laure,La Coruña,es La Liga,DF,31.8,425,4.7,,,,,,,,,,
Lillo,Sporting Gijón,es La Liga,DF,27.8,2137,23.7,,,,,570.2353812916149,Top Starter,542.3199643491697,Top Starter,,
David Costas,Celta Vigo,es La Liga,DF,21.8,90,1.0,,,,,,,,,,
Weligton,Málaga,es La Liga,DF,37.4,90,1.0,,,,,,,,,,
Rubén Duarte,Espanyol,es La Liga,DF,21.2,101,1.1,,,,,,,,,,
Carlos Vigaray,Alavés,es La Liga,DF,22.3,944,10.5,,,,,465.83210598728664,Top Starter,406.04422197966835,Top Starter,,
Juan Rafael Fuentes,Osasuna,es La Liga,DF,27.0,1287,14.3,,,,,501.00232226343013,Top Starter,420.77064751574153,Top Starter,,
Guilherme Siqueira,Valencia,es La Liga,DF,30.7,541,6.0,,,,,325.53457597327167,Solid Squad Player,278.65144410006025,Solid Squad Player,,
Gabriel Silva,Granada,es La Liga,DF,25.6,977,10.9,,,,,490.6664521769312,Top Starter,445.27270513418665,Top Starter,,
Daniel Carriço,Sevilla,es La Liga,DF,28.4,453,5.0,,,,,409.45292324933564,Top Starter,330.4592379364127,Solid Squad Player,,
Hélder Lopes,Las Palmas,es La Liga,DF,28.0,1225,13.6,,,,,448.8354459691662,Top Starter,417.3158489240311,Top Starter,,
Douglas,Sporting Gijón,es La Liga,DF,26.4,1718,19.1,,,,,518.9386962871391,Top Starter,507.67892964906537,Top Starter,,
Carlos Clerc,Osasuna,es La Liga,DF,24.9,1947,21.6,,,,,485.76825679923456,Top Starter,391.81070250330635,Solid Squad Player,,
Cristiano Piccini,Betis,es La Liga,DF,24.3,1742,19.4,,,,,404.20573113033345,Top Starter,402.262990380983,Top Starter,,
Álvaro Odriozola,Real Sociedad,es La Liga,DF,21.1,1285,14.3,,,,,351.7573249195916,Solid Squad Player,274.98292369601995,Solid Squad Player,,
Dimitri Foulquier,Granada,es La Liga,DF,23.8,1869,20.8,,,,,398.9044986320465,Solid Squad Player,351.75886364260055,Solid Squad Player,,
Rubén Peña,Eibar,es La Liga,DF,25.5,1050,11.7,,,,,351.16202428824283,Solid Squad Player,374.90421646412995,Solid Squad Player,,
Tano Bonnín,Osasuna,es La Liga,DF,26.5,734,8.2,,,,,540.321475069715,Top Starter,526.504156781794,Top Starter,,
Álvaro Lemos,Celta Vigo,es La Liga,DF,23.8,439,4.9,,,,,,,,,,
Isma López,Sporting Gijón,es La Liga,DF,26.9,1727,19.2,,,,,385.25007327604095,Solid Squad Player,314.2956705790426,Solid Squad Player,,
Franck Tabanou,Granada,es La Liga,DF,27.9,367,4.1,,,,,,,,,,
Elderson Echiéjilé,Sporting Gijón,es La Liga,DF,29.0,197,2.2,,,,,,,,,,
Kévin Rodrigues,Real Sociedad,es La Liga,DF,22.8,103,1.1,,,,,,,,,,
Aritz Elustondo,Real Sociedad,es La Liga,DF,22.8,461,5.1,,,,,532.1366721686873,Top Starter,478.638159906589,Top Starter,,
Iván Márquez,Osasuna,es La Liga,DF,22.6,360,4.0,,,,,,,,,,
Michael Ciani,Espanyol,es La Liga,DF,32.7,53,0.6,,,,,,,,,,
Álvaro Tejero,Real Madrid,es La Liga,DF,20.5,2,0.0,,,,,,,,,,
Toni Kroos,Real Madrid,es La Liga,MF,27.0,2500,27.8,,,722.0782757365735,Top Starter,,,517.2816861265047,Top Starter,,
James Rodríguez,Real Madrid,es La Liga,Off_MF,25.5,1180,13.1,914.7937817822697,Exceptional,,,,,509.0374941335953,Top Starter,,
Jonathan Viera,Las Palmas,es La Liga,Off_MF,27.2,2587,28.7,632.669556531337,Top Starter,,,,,517.2860769519181,Top Starter,,
Bruno Soriano,Villarreal,es La Liga,MF,32.6,2984,33.2,,,400.2991926424605,Top Starter,,,533.1629086596794,Top Starter,,
Asier Illarramendi,Real Sociedad,es La Liga,MF,26.8,3004,33.4,,,441.46832729824075,Top Starter,,,615.8954074284944,Top Starter,,
Beñat Etxebarria,Athletic Club,es La Liga,MF,29.9,2410,26.8,,,596.8364197631311,Top Starter,,,454.49066769871496,Top Starter,,
Javier Mascherano,Barcelona,es La Liga,DF,32.6,1917,21.3,,,,,526.4728762315591,Top Starter,455.1852369890503,Top Starter,,
Luka Modrić,Real Madrid,es La Liga,MF,31.3,1891,21.0,,,562.7721065383612,Top Starter,,,521.4087288769222,Top Starter,,
Steven Nzonzi,Sevilla,es La Liga,MF,28.0,3067,34.1,,,429.1451385310394,Top Starter,,,597.4485759611217,Top Starter,,
Isco,Real Madrid,es La Liga,Off_MF,24.7,1637,18.2,891.1779943555829,World Class,,,,,593.9514433258399,Top Starter,,
Dani Ceballos,Betis,es La Liga,MF,20.4,2336,26.0,,,519.622706505145,Top Starter,,,583.064070054678,Top Starter,,
Koke,Atlético Madrid,es La Liga,MF,25.0,3171,35.2,,,670.2046856258677,Top Starter,,,518.1022471224684,Top Starter,,
Sandro Ramírez,Málaga,es La Liga,FW,21.5,2315,25.7,604.7863457478379,Top Starter,,,,,322.3908993089107,Solid Squad Player,,
Casemiro,Real Madrid,es La Liga,MF,24.9,1708,19.0,,,378.61973217954346,Solid Squad Player,,,625.187328612033,Top Starter,,
Mateo Kovačić,Real Madrid,es La Liga,MF,22.7,1688,18.8,,,514.9937504943323,Top Starter,,,555.0187942470106,Top Starter,,
Daniel Parejo,Valencia,es La Liga,MF,27.7,3195,35.5,,,634.7389523494493,Top Starter,,,567.6527829085412,Top Starter,,
Andrés Iniesta,Barcelona,es La Liga,Off_MF,32.6,1331,14.8,525.9507262787017,Top Starter,,,,,548.9027149888345,Top Starter,,
Manu Trigueros,Villarreal,es La Liga,MF,25.2,3038,33.8,,,418.9405765586431,Top Starter,,,454.7061956318087,Top Starter,,
Ivan Rakitić,Barcelona,es La Liga,MF,28.8,2344,26.0,,,579.8076365380705,Top Starter,,,501.9584248825575,Top Starter,,
Gorka Elustondo,Athletic Club,es La Liga,MF,29.8,104,1.2,,,,,,,,,,
Enzo Pérez,Valencia,es La Liga,MF,30.9,2195,24.4,,,332.5920963548875,Solid Squad Player,,,585.9846265076361,Top Starter,,
Dani García,Eibar,es La Liga,MF,26.6,3184,35.4,,,327.78777708067355,Solid Squad Player,,,509.9784429371168,Top Starter,,
Ignacio Camacho,Málaga,es La Liga,Def_MF,26.7,3146,35.0,,,,,579.7930432708134,Top Starter,613.0340362867784,Top Starter,,
Rafinha,Barcelona,es La Liga,MF,23.9,1077,12.0,,,584.3988488229279,Top Starter,,,467.0917187723185,Top Starter,,
Gabi,Atlético Madrid,es La Liga,Def_MF,33.5,2897,32.2,,,,,517.2118795528007,Top Starter,532.4464297404659,Top Starter,,
Arda Turan,Barcelona,es La Liga,FW,29.9,1244,13.8,490.6183698395985,Top Starter,,,,,527.9208310224308,Top Starter,,
Vicente Iborra,Sevilla,es La Liga,MF,29.0,1471,16.3,,,577.1108643740165,Top Starter,,,617.5426781224028,Top Starter,,
Franco Vázquez,Sevilla,es La Liga,FW,27.9,2091,23.2,467.3339166644495,Top Starter,,,,,577.8080783472124,Top Starter,,
Celso Borges,La Coruña,es La Liga,MF,28.6,2723,30.3,,,381.5175447755406,Solid Squad Player,,,624.2545341264979,Top Starter,,
Pedro Mosquera,La Coruña,es La Liga,MF,28.7,1558,17.3,,,333.6178564846904,Solid Squad Player,,,561.4108011851154,Top Starter,,
Saúl Ñíguez,Atlético Madrid,es La Liga,MF,22.1,2543,28.3,,,503.9718345683628,Top Starter,,,624.5370189480577,Top Starter,,
Sergio Busquets,Barcelona,es La Liga,MF,28.5,2693,29.9,,,412.91761908923246,Top Starter,,,586.3833263261416,Top Starter,,
Manu García,Alavés,es La Liga,MF,30.7,2013,22.4,,,332.5209430906028,Solid Squad Player,,,582.9560876516883,Top Starter,,
Mohammed Petros,Betis,es La Liga,MF,27.6,2142,23.8,,,436.0207588300532,Top Starter,,,551.3911928588718,Top Starter,,
Sergi Roberto,Barcelona,es La Liga,MF,24.9,2382,26.5,,,594.1411591541806,Top Starter,,,577.3151261839598,Top Starter,,
Rodri,Villarreal,es La Liga,MF,,837,9.3,,,382.8093132416871,Solid Squad Player,,,637.3703632454913,Top Starter,,
Samir Nasri,Sevilla,es La Liga,Off_MF,29.5,1843,20.5,461.41071214794374,Top Starter,,,,,418.51373523273446,Top Starter,,
Carlos Martínez,Real Sociedad,es La Liga,DF,30.7,870,9.7,,,,,584.2781685106472,Top Starter,551.2779985884403,Top Starter,,
Vitolo,Sevilla,es La Liga,FW,27.2,2335,25.9,502.1052408160689,Top Starter,,,,,560.9038534496887,Top Starter,,
Iker Muniain,Athletic Club,es La Liga,Off_MF,24.0,2412,26.8,465.0778611024502,Top Starter,,,,,483.9632248835874,Top Starter,,
Marc Navarro,Espanyol,es La Liga,MF,21.5,789,8.8,,,436.9265791543519,Top Starter,,,521.9571444748137,Top Starter,,
Xabi Prieto,Real Sociedad,es La Liga,MF,33.3,2820,31.3,,,638.0463259107715,Top Starter,,,427.9423380423334,Top Starter,,
Rubén Pardo,Betis,es La Liga,MF,24.2,1431,15.9,,,312.25344310502317,Solid Squad Player,,,437.8345509357996,Top Starter,,
Augusto Fernández,Atlético Madrid,es La Liga,MF,30.7,143,1.6,,,,,,,,,,
Rodrigo,Valencia,es La Liga,FW,25.8,1394,15.5,504.28236115537675,Top Starter,,,,,361.2617545867443,Solid Squad Player,,
Ganso,Sevilla,es La Liga,Off_MF,27.2,484,5.4,601.1112025180562,Top Starter,,,,,513.6967441504319,Top Starter,,
Recio,Málaga,es La Liga,MF,26.0,1358,15.1,,,497.03717926821025,Top Starter,,,527.8525824857218,Top Starter,,
Fran Rico,Eibar,es La Liga,MF,29.4,1225,13.6,,,392.98326985609157,Solid Squad Player,,,500.43724007352466,Top Starter,,
Lucas Vázquez,Real Madrid,es La Liga,DF,25.5,1386,15.4,,,,,314.2519568964209,Solid Squad Player,385.2622599809676,Solid Squad Player,,
Rubén Pérez,Leganés,es La Liga,MF,27.7,2335,25.9,,,329.10253834826113,Solid Squad Player,,,589.4114399940207,Top Starter,,
Felipe Gutiérrez,Betis,es La Liga,MF,26.2,754,8.4,,,454.0813250554547,Top Starter,,,550.9447673020117,Top Starter,,
Marco Asensio,Real Madrid,es La Liga,Off_MF,20.9,1077,12.0,585.6674167720087,Top Starter,,,,,476.7789359850756,Top Starter,,
Roberto Soriano,Villarreal,es La Liga,Off_MF,25.9,2470,27.4,471.11365418210363,Top Starter,,,,,429.38726468831965,Top Starter,,
Raúl García,Athletic Club,es La Liga,FW,30.5,2883,32.0,399.0991395005187,Solid Squad Player,,,,,597.5195837354067,Top Starter,,
Víctor Sánchez,Espanyol,es La Liga,MF,29.3,2281,25.3,,,342.64166036319017,Solid Squad Player,,,568.084281828202,Top Starter,,
Ángel Montoro,Las Palmas,es La Liga,MF,28.5,1107,12.3,,,248.42704750916923,Solid Squad Player,,,498.7707107112674,Top Starter,,
Léo Baptistão,Espanyol,es La Liga,FW,24.4,1429,15.9,529.3459069367401,Top Starter,,,,,433.0986541056956,Top Starter,,
Wakaso,Granada,es La Liga,MF,26.4,869,9.7,,,400.33625301757104,Top Starter,,,547.9177231105048,Top Starter,,
Óscar Romero,Alavés,es La Liga,Off_MF,24.5,528,5.9,528.767260381269,Top Starter,,,,,591.6120505023658,Top Starter,,
Guilherme,La Coruña,es La Liga,MF,25.7,2280,25.3,,,354.49716328198423,Solid Squad Player,,,607.8450688978311,Top Starter,,
Robert Ibáñez,Leganés,es La Liga,FW,23.8,168,1.9,,,,,,,,,,
Edu Expósito,La Coruña,es La Liga,MF,20.4,45,0.5,,,,,,,,,,
Pervis Estupiñán,Granada,es La Liga,DF,18.9,180,2.0,,,,,,,,,,
Alexander,Leganés,es La Liga,FW,28.2,2037,22.6,408.4733827490457,Top Starter,,,,,343.1208226497864,Solid Squad Player,,
Nani,Valencia,es La Liga,FW,30.1,1870,20.8,553.7032339561255,Top Starter,,,,,495.51001250740336,Top Starter,,
Daniel Wass,Celta Vigo,es La Liga,MF,27.6,2393,26.6,,,572.6237991180207,Top Starter,,,461.65854211923715,Top Starter,,
Kevin-Prince Boateng,Las Palmas,es La Liga,Off_MF,29.8,1989,22.1,499.8340434320451,Top Starter,,,,,416.4420489867646,Top Starter,,
Thomas Partey,Atlético Madrid,es La Liga,MF,23.6,629,7.0,,,721.0206027224225,Top Starter,,,630.870417173964,Top Starter,,
Alberto Martín,Leganés,es La Liga,MF,27.8,1191,13.2,,,270.1953064132665,Solid Squad Player,,,509.0398842355783,Top Starter,,
Pedro León,Eibar,es La Liga,MF,30.1,3009,33.4,,,582.982091057649,Top Starter,,,381.8745908699349,Solid Squad Player,,
Roberto Torres,Osasuna,es La Liga,MF,27.8,2312,25.7,,,533.0643683259311,Top Starter,,,425.9440895586587,Top Starter,,
Yannick Carrasco,Atlético Madrid,es La Liga,FW,23.3,2269,25.2,581.262657345721,Top Starter,,,,,456.6595975702605,Top Starter,,
Ibai Gómez,Alavés,es La Liga,FW,27.1,1827,20.3,400.9795863663416,Top Starter,,,,,331.0400089521662,Solid Squad Player,,
Mikel Vesga,Sporting Gijón,es La Liga,MF,23.7,1694,18.8,,,347.18250424921496,Solid Squad Player,,,594.932859604614,Top Starter,,
Jonathan Dos Santos,Villarreal,es La Liga,MF,26.7,2206,24.5,,,570.2756286347221,Top Starter,,,489.8404912248082,Top Starter,,
Emre Çolak,La Coruña,es La Liga,Off_MF,25.6,2476,27.5,517.037928736238,Top Starter,,,,,436.60642949807425,Top Starter,,
Roque Mesa,Las Palmas,es La Liga,MF,27.6,3037,33.7,,,347.88129193004534,Solid Squad Player,,,439.3310154924043,Top Starter,,
David Zurutuza,Real Sociedad,es La Liga,MF,30.5,2503,27.8,,,357.27989314219775,Solid Squad Player,,,562.1672474825967,Top Starter,,
José Manuel Jurado,Espanyol,es La Liga,MF,30.5,2459,27.3,,,424.0095450198774,Top Starter,,,366.9902571004645,Solid Squad Player,,
Nenad Krstičić,Alavés,es La Liga,MF,26.5,746,8.3,,,413.14474968021597,Top Starter,,,519.7522907334966,Top Starter,,
Ola John,La Coruña,es La Liga,FW,24.6,348,3.9,,,,,,,,,,
Nicolás Gaitán,Atlético Madrid,es La Liga,Off_MF,28.9,1022,11.4,570.4092631678449,Top Starter,,,,,536.6063866561963,Top Starter,,
Momo,Las Palmas,es La Liga,FW,34.5,1240,13.8,236.48310323490236,Solid Squad Player,,,,,524.8854161666351,Top Starter,,
David Timor,Leganés,es La Liga,MF,27.2,1873,20.8,,,398.57043626521596,Solid Squad Player,,,487.2682513983133,Top Starter,,
Pablo Piatti,Espanyol,es La Liga,MF,27.8,2351,26.1,,,613.6800941968473,Top Starter,,,445.4938624105506,Top Starter,,
Pablo Sarabia,Sevilla,es La Liga,Off_MF,24.6,2133,23.7,650.5558514757503,Top Starter,,,,,458.1075382357232,Top Starter,,
Pablo Fornals,Málaga,es La Liga,MF,20.9,2672,29.7,,,461.81514104591685,Top Starter,,,462.20877718823516,Top Starter,,
Tiago Mendes,Atlético Madrid,es La Liga,MF,35.7,448,5.0,,,362.72258229087106,Solid Squad Player,,,552.8626374209582,Top Starter,,
Mikel San José,Athletic Club,es La Liga,Def_MF,27.6,2700,30.0,,,,,495.6540179159005,Top Starter,565.5297935169889,Top Starter,,
Jozabed,Celta Vigo,es La Liga,MF,25.8,1096,12.2,,,514.2928735036901,Top Starter,,,332.686755426123,Solid Squad Player,,
Sergio Álvarez,Sporting Gijón,es La Liga,MF,24.9,3006,33.4,,,364.0842239498466,Solid Squad Player,,,592.9361205171869,Top Starter,,
Vicente Gómez,Las Palmas,es La Liga,MF,28.3,2321,25.8,,,318.38485622675313,Solid Squad Player,,,534.6244512861592,Top Starter,,
Esteban Granero,Real Sociedad,es La Liga,MF,29.5,693,7.7,,,560.0243139899612,Top Starter,,,606.7713600857456,Top Starter,,
Alen Halilović,Las Palmas,es La Liga,Off_MF,20.5,645,7.2,507.4233797829012,Top Starter,,,,,493.4831647598936,Top Starter,,
Nemanja Radoja,Celta Vigo,es La Liga,MF,23.9,2420,26.9,,,280.2156144798841,Solid Squad Player,,,525.6025265416574,Top Starter,,
Joaquín,Betis,es La Liga,FW,35.4,1675,18.6,404.10459389564386,Top Starter,,,,,428.48502457382557,Top Starter,,
Hiroshi Kiyotake,Sevilla,es La Liga,MF,27.1,286,3.2,,,,,,,,,,
Mateo García,Las Palmas,es La Liga,MF,15.0,723,8.0,,,457.4275094915033,Top Starter,,,522.526170765567,Top Starter,,
José Rodríguez,Málaga,es La Liga,MF,22.0,456,5.1,,,357.6573370944437,Solid Squad Player,,,486.1849971228715,Top Starter,,
Erik Morán,Leganés,es La Liga,MF,25.6,952,10.6,,,344.57170954556403,Solid Squad Player,,,461.2157942153964,Top Starter,,
Didier Digard,Osasuna,es La Liga,Def_MF,30.5,194,2.2,,,,,,,,,,
Takashi Inui,Eibar,es La Liga,Off_MF,28.6,2086,23.2,304.35628558377726,Solid Squad Player,,,,,461.8228552901525,Top Starter,,
Burgui,Sporting Gijón,es La Liga,FW,23.2,1998,22.2,340.30458427626945,Solid Squad Player,,,,,472.1282422618242,Top Starter,,
Akram Afif,Sporting Gijón,es La Liga,FW,20.1,230,2.6,,,,,,,,,,
Javi Fuego,Espanyol,es La Liga,MF,33.0,2565,28.5,,,238.40403693385252,Solid Squad Player,,,495.16638804119435,Top Starter,,
Tana,Las Palmas,es La Liga,Off_MF,26.3,2211,24.6,445.0840901993013,Top Starter,,,,,386.615072031574,Solid Squad Player,,
Daniel Torres,Alavés,es La Liga,MF,27.1,1438,16.0,,,239.56061024723647,Solid Squad Player,,,494.8103618440826,Top Starter,,
Samu Castillejo,Villarreal,es La Liga,FW,22.0,2049,22.8,303.7463665688531,Solid Squad Player,,,,,559.0755385213257,Top Starter,,
Imanol García,Osasuna,es La Liga,MF,21.0,526,5.8,,,264.5062067739455,Solid Squad Player,,,608.3415351449547,Top Starter,,
Marc Roca,Espanyol,es La Liga,MF,20.1,1316,14.6,,,302.168824203058,Solid Squad Player,,,483.63194316691744,Top Starter,,
Sergio Canales,Real Sociedad,es La Liga,FW,25.9,993,11.0,444.22112735485325,Top Starter,,,,,509.5112988870986,Top Starter,,
Matías Kranevitter,Sevilla,es La Liga,MF,23.6,1283,14.3,,,222.14997282909502,Solid Squad Player,,,470.1802752364997,Top Starter,,
Samu García,Leganés,es La Liga,FW,26.5,526,5.8,174.51346718840816,Below Big-5 Level,,,,,540.0639905266033,Top Starter,,
Javi Castellano,Las Palmas,es La Liga,MF,29.2,93,1.0,,,,,,,,,,
Fabián Ruiz Peña,Betis,es La Liga,MF,20.7,154,1.7,,,,,,,,,,
Andreas Pereira,Granada,es La Liga,MF,21.0,2830,31.4,,,504.4042248796563,Top Starter,,,413.5513456917673,Top Starter,,
Rene Krhin,Granada,es La Liga,MF,26.6,937,10.4,,,252.872588301783,Solid Squad Player,,,459.03480381576793,Top Starter,,
Gonzalo Escalante,Eibar,es La Liga,MF,23.8,2020,22.4,,,341.7122336218157,Solid Squad Player,,,559.5463810832443,Top Starter,,
Markel Susaeta,Athletic Club,es La Liga,FW,29.1,1104,12.3,375.74551146346823,Solid Squad Player,,,,,588.1067002091135,Top Starter,,
Chory Castro,Málaga,es La Liga,MF,32.3,1791,19.9,,,535.5059423018706,Top Starter,,,410.6774093045352,Top Starter,,
Aarón Martín,Espanyol,es La Liga,MF,19.7,2587,28.7,,,285.38109277252045,Solid Squad Player,,,504.8808529343298,Top Starter,,
Carlos Soler,Valencia,es La Liga,MF,20.0,1724,19.2,,,419.01818184638637,Top Starter,,,395.2876180902512,Solid Squad Player,,
André Gomes,Barcelona,es La Liga,MF,23.4,1591,17.7,,,396.3533249899258,Solid Squad Player,,,447.6018386673775,Top Starter,,
Aleksandar Katai,Alavés,es La Liga,Off_MF,25.9,769,8.5,718.8432061301688,Top Starter,,,,,506.2445307469453,Top Starter,,
Nacho Cases,Sporting Gijón,es La Liga,MF,29.0,1472,16.4,,,350.3176338566833,Solid Squad Player,,,397.0852215851582,Solid Squad Player,,
Álvaro Medrán,Valencia,es La Liga,MF,22.8,949,10.5,,,342.70242356945255,Solid Squad Player,,,396.9130616018127,Solid Squad Player,,
Álvaro Cejudo,Betis,es La Liga,FW,32.9,806,9.0,273.0494741719461,Solid Squad Player,,,,,598.8351631635159,Top Starter,,
Juanan Entrena,Granada,es La Liga,MF,20.6,102,1.1,,,,,,,,,,
Pablo Hernández,Celta Vigo,es La Liga,MF,30.2,1897,21.1,,,340.684310134006,Solid Squad Player,,,658.8246266374614,Top Starter,,
Uche Henry Agbo,Granada,es La Liga,MF,21.1,2384,26.5,,,316.21085324731575,Solid Squad Player,,,570.977294106833,Top Starter,,
Victorien Angban,Granada,es La Liga,MF,20.3,685,7.6,,,307.21417355536073,Solid Squad Player,,,528.2813025520164,Top Starter,,
Denis Suárez,Barcelona,es La Liga,MF,23.0,1181,13.1,,,570.3477371972446,Top Starter,,,370.2380867077699,Solid Squad Player,,
Ander Iturraspe,Athletic Club,es La Liga,MF,27.8,1151,12.8,,,392.4745931657048,Solid Squad Player,,,535.7785573008293,Top Starter,,
Goran Čaušić,Osasuna,es La Liga,MF,24.7,2007,22.3,,,336.6417661577705,Solid Squad Player,,,409.3898341660314,Top Starter,,
Fayçal Fajr,La Coruña,es La Liga,MF,28.4,1202,13.4,,,467.45871420617794,Top Starter,,,430.4319893270517,Top Starter,,
Zakaria Bakkali,Valencia,es La Liga,FW,20.9,276,3.1,,,,,,,,,,
Mikel Rico,Athletic Club,es La Liga,MF,32.2,469,5.2,,,429.49135554786676,Top Starter,,,531.7379674844815,Top Starter,,
Víctor Rodríguez,Sporting Gijón,es La Liga,Off_MF,27.4,1381,15.3,312.9524830156819,Solid Squad Player,,,,,433.7972851403693,Top Starter,,
Carlos Carmona,Sporting Gijón,es La Liga,FW,29.5,1866,20.7,458.79316336100686,Top Starter,,,,,576.9182868374861,Top Starter,,
Marcelo Díaz,Celta Vigo,es La Liga,MF,30.0,1643,18.3,,,371.10219623233064,Solid Squad Player,,,440.54961818303434,Top Starter,,
Fausto Tienza,Osasuna,es La Liga,MF,27.0,1231,13.7,,,274.5235133347505,Solid Squad Player,,,494.62554963549803,Top Starter,,
Iñaki Williams,Athletic Club,es La Liga,FW,22.5,2801,31.1,346.6412003584873,Solid Squad Player,,,,,410.5920176409986,Top Starter,,
Charly Musonda Jr.,Betis,es La Liga,FW,20.2,278,3.1,,,,,,,,,,
Javi Marquez,Granada,es La Liga,MF,30.6,397,4.4,,,,,,,,,,
Juanpi,Málaga,es La Liga,Off_MF,22.9,1472,16.4,385.33939670117917,Solid Squad Player,,,,,495.78007022450015,Top Starter,,
José Antonio Reyes,Espanyol,es La Liga,FW,33.3,864,9.6,504.6112394217723,Top Starter,,,,,472.5398610970662,Top Starter,,
Moi Gómez,Sporting Gijón,es La Liga,MF,22.5,1877,20.9,,,535.4385675196241,Top Starter,,,348.1324966747423,Solid Squad Player,,
Duda,Málaga,es La Liga,MF,36.5,379,4.2,,,,,,,,,,
Fran Mérida,Osasuna,es La Liga,MF,26.8,810,9.0,,,370.16970389280107,Solid Squad Player,,,532.7273715613782,Top Starter,,
Jon Toral,Granada,es La Liga,Off_MF,21.9,267,3.0,,,,,,,,,,
Adrián González,Eibar,es La Liga,MF,28.6,1537,17.1,,,315.1020500786172,Solid Squad Player,,,389.4479893453908,Solid Squad Player,,
Sergi Samper,Granada,es La Liga,MF,21.9,1268,14.1,,,327.7889976055206,Solid Squad Player,,,456.7782698890722,Top Starter,,
Bebé,Eibar,es La Liga,MF,26.5,684,7.6,,,500.7380145336949,Top Starter,,,345.0857070996168,Solid Squad Player,,
Oier Sanjurjo,Osasuna,es La Liga,MF,30.6,3150,35.0,,,319.35056833697996,Solid Squad Player,,,538.3188550091317,Top Starter,,
Gabriel,Leganés,es La Liga,MF,23.3,2752,30.6,,,447.1028598312393,Top Starter,,,567.6662993955891,Top Starter,,
Nabil El Zhar,Leganés,es La Liga,FW,30.3,1674,18.6,380.0263605905371,Solid Squad Player,,,,,355.9525087971066,Solid Squad Player,,
