Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,Season
Piotr Zieliński,Napoli,it Serie A,Off_MF,24.0,2875,31.9,494.0191310686667,Top Starter,,,,,2018-2019
Jean Zimmer,Düsseldorf,de Bundesliga,DF,24.0,1435,15.9,,,,,370.5635760926673,Solid Squad Player,2018-2019
Matthias Zimmermann,Düsseldorf,de Bundesliga,DF,26.0,3049,33.9,,,,,775.3860471293959,World Class,2018-2019
Oleksandr Zinchenko,Manchester City,eng Premier League,DF,21.0,1151,12.8,,,,,663.8655001959696,Top Starter,2018-2019
Kévin Zohi,Strasbourg,fr Ligue 1,FW,21.0,627,7.0,291.0244811947598,Solid Squad Player,,,,,2018-2019
Kenneth Zohore,Cardiff City,eng Premier League,FW,24.0,753,8.4,283.7361297113619,Solid Squad Player,,,,,2018-2019
Kurt Zouma,Everton,eng Premier League,DF,23.0,2612,29.0,,,,,611.7752993345373,Top Starter,2018-2019
Adam Zreľák,Nürnberg,de Bundesliga,FW,24.0,941,10.5,325.0460753556729,Solid Squad Player,,,,,2018-2019
Igor Zubeldia,Real Sociedad,es La Liga,MF,21.0,2549,28.3,,,297.1828896131755,Solid Squad Player,,,2018-2019
Steven Zuber,Hoffenheim,de Bundesliga,Off_MF,26.0,571,6.3,368.3267812698942,Solid Squad Player,,,,,2018-2019
Steven Zuber,Stuttgart,de Bundesliga,Off_MF,26.0,1051,11.7,487.4782973294112,Top Starter,,,,,2018-2019
Martín Zubimendi,Real Sociedad,es La Liga,Def_MF,19.0,7,0.1,,,,,,,2018-2019
Ervin Zukanović,Genoa,it Serie A,DF,31.0,1960,21.8,,,,,474.4026520445953,Top Starter,2018-2019
Bongani Zungu,Amiens,fr Ligue 1,MF,25.0,230,2.6,,,,,,,2018-2019
David Zurutuza,Real Sociedad,es La Liga,MF,32.0,1222,13.6,,,420.40911122760974,Top Starter,,,2018-2019
Filip Đorđević,Chievo,it Serie A,FW,30.0,634,7.0,347.50525532259286,Solid Squad Player,,,,,2018-2019
Filip Đuričić,Sassuolo,it Serie A,FW,26.0,1252,13.9,298.85403850813566,Solid Squad Player,,,,,2018-2019
Patrick van Aanholt,Crystal Palace,eng Premier League,DF,28.0,2507,27.9,,,,,567.6280379364313,Top Starter,2019-2020
Max Aarons,Norwich City,eng Premier League,DF,19.0,3240,36.0,,,,,496.69169083746226,Top Starter,2019-2020
Yunis Abdelhamid,Reims,fr Ligue 1,DF,31.0,2520,28.0,,,,,670.4695095436712,Top Starter,2019-2020
Suleiman Abdullahi,Union Berlin,de Bundesliga,FW,22.0,157,1.7,,,,,,,2019-2020
Mehdi Abeid,Nantes,fr Ligue 1,MF,26.0,1817,20.2,,,552.9205966588336,Top Starter,,,2019-2020
Charles Abi,Saint-Étienne,fr Ligue 1,FW,19.0,623,6.9,113.13260482058436,Below Big-5 Level,,,,,2019-2020
David Abraham,Eint Frankfurt,de Bundesliga,DF,33.0,1688,18.8,,,,,592.9114565298945,Top Starter,2019-2020
Tammy Abraham,Chelsea,eng Premier League,FW,21.0,2215,24.6,700.5781374523351,Top Starter,,,,,2019-2020
Amir Abrashi,Freiburg,de Bundesliga,Def_MF,29.0,663,7.4,,,,,618.4626612675393,Top Starter,2019-2020
Francesco Acerbi,Lazio,it Serie A,DF,31.0,3162,35.1,,,,,590.3618470085537,Top Starter,2019-2020
Che Adams,Southampton,eng Premier League,FW,23.0,1111,12.3,500.4554604531951,Top Starter,,,,,2019-2020
Tyler Adams,RB Leipzig,de Bundesliga,MF,20.0,953,10.6,,,355.87610498922487,Solid Squad Player,,,2019-2020
Sargis Adamyan,Hoffenheim,de Bundesliga,FW,26.0,746,8.3,699.055304549728,Top Starter,,,,,2019-2020
Bobby Adekanye,Lazio,it Serie A,FW,20.0,188,2.1,,,,,,,2019-2020
Claud Adjapong,Hellas Verona,it Serie A,DF,21.0,231,2.6,,,,,,,2019-2020
Amine Adli,Toulouse,fr Ligue 1,Off_MF,19.0,46,0.5,,,,,,,2019-2020
Yacine Adli,Bordeaux,fr Ligue 1,MF,19.0,1020,11.3,,,842.8364750332477,World Class,,,2019-2020
Aritz Aduriz,Athletic Club,es La Liga,FW,38.0,208,2.3,,,,,,,2019-2020
Lumor Agbenyenu,Mallorca,es La Liga,DF,22.0,1805,20.1,,,,,496.752690697582,Top Starter,2019-2020
Martin Agirregabiria,Alavés,es La Liga,DF,23.0,2099,23.3,,,,,472.8510739936767,Top Starter,2019-2020
Lucien Agoume,Inter,it Serie A,MF,17.0,68,0.8,,,,,,,2019-2020
Kevin Agudelo,Fiorentina,it Serie A,Off_MF,20.0,64,0.7,,,,,,,2019-2020
Kevin Agudelo,Genoa,it Serie A,MF,20.0,666,7.4,,,763.062757381643,World Class,,,2019-2020
Nayef Aguerd,Dijon,fr Ligue 1,DF,23.0,957,10.6,,,,,653.2089537033522,Top Starter,2019-2020
Sergio Agüero,Manchester City,eng Premier League,FW,31.0,1452,16.1,782.2491010134032,World Class,,,,,2019-2020
Ruben Aguilar,Monaco,fr Ligue 1,DF,26.0,1072,11.9,,,,,567.635806318136,Top Starter,2019-2020
Emmanuel Agyemang-Badu,Hellas Verona,it Serie A,MF,28.0,230,2.6,,,,,,,2019-2020
Jean-Eudes Aholou,Saint-Étienne,fr Ligue 1,MF,25.0,630,7.0,,,593.2593560713862,Top Starter,,,2019-2020
Joseph Aidoo,Celta Vigo,es La Liga,DF,23.0,2502,27.8,,,,,647.7622724308158,Top Starter,2019-2020
Ola Aina,Torino,it Serie A,DF,22.0,2079,23.1,,,,,600.7021307827179,Top Starter,2019-2020
Youssef Aït Bennasser,Bordeaux,fr Ligue 1,MF,23.0,536,6.0,,,500.1973737572293,Top Starter,,,2019-2020
Rayan Aït-Nouri,Angers,fr Ligue 1,DF,18.0,1282,14.2,,,,,607.7037410197241,Top Starter,2019-2020
Albian Ajeti,West Ham,eng Premier League,FW,22.0,139,1.5,,,,,,,2019-2020
Ludovic Ajorque,Strasbourg,fr Ligue 1,FW,25.0,2058,22.9,419.03532045081664,Top Starter,,,,,2019-2020
Manuel Akanji,Dortmund,de Bundesliga,DF,24.0,2309,25.7,,,,,546.0490187660364,Top Starter,2019-2020
Marley Aké,Marseille,fr Ligue 1,FW,18.0,99,1.1,,,,,,,2019-2020
Nathan Aké,Bournemouth,eng Premier League,DF,24.0,2503,27.8,,,,,631.0646474258372,Top Starter,2019-2020
Chadrac Akolo,Amiens,fr Ligue 1,FW,24.0,544,6.0,465.6740662158619,Top Starter,,,,,2019-2020
Kevin Akpoguma,Hoffenheim,de Bundesliga,DF,24.0,1142,12.7,,,,,684.1954545099818,Top Starter,2019-2020
David Alaba,Bayern Munich,de Bundesliga,DF,27.0,2498,27.8,,,,,491.3670338840845,Top Starter,2019-2020
Sofiane Alakouch,Nîmes,fr Ligue 1,DF,21.0,1400,15.6,,,,,648.3886866635931,Top Starter,2019-2020
Lucas Alario,Leverkusen,de Bundesliga,FW,26.0,1174,13.0,558.3308629926872,Top Starter,,,,,2019-2020
Jordi Alba,Barcelona,es La Liga,DF,30.0,2187,24.3,,,,,484.3372654112088,Top Starter,2019-2020
Luis Alberto,Lazio,it Serie A,Off_MF,26.0,3113,34.6,737.038345859342,Top Starter,,,,,2019-2020
Raúl Albiol,Villarreal,es La Liga,DF,33.0,3237,36.0,,,,,558.7229548382962,Top Starter,2019-2020
Marc Albrighton,Leicester City,eng Premier League,Off_MF,29.0,867,9.6,446.7856842751459,Top Starter,,,,,2019-2020
Paco Alcácer,Villarreal,es La Liga,FW,25.0,924,10.3,479.80296027276694,Top Starter,,,,,2019-2020
Paco Alcácer,Dortmund,de Bundesliga,FW,25.0,530,5.9,740.1620497359596,Top Starter,,,,,2019-2020
Thiago Alcántara,Bayern Munich,de Bundesliga,MF,28.0,1771,19.7,,,532.316256338431,Top Starter,,,2019-2020
Rubén Alcaraz,Valladolid,es La Liga,MF,28.0,1927,21.4,,,448.879723556527,Top Starter,,,2019-2020
Toby Alderweireld,Tottenham,eng Premier League,DF,30.0,2957,32.9,,,,,633.1467902588553,Top Starter,2019-2020
Haitam Aleesami,Amiens,fr Ligue 1,DF,28.0,1916,21.3,,,,,617.6787320928934,Top Starter,2019-2020
Álex Alegría,Mallorca,es La Liga,FW,26.0,109,1.2,,,,,,,2019-2020
Carles Aleñá,Barcelona,es La Liga,MF,21.0,172,1.9,,,,,,,2019-2020
Carles Aleñá,Betis,es La Liga,MF,21.0,735,8.2,,,349.66120902710054,Solid Squad Player,,,2019-2020
Trent Alexander-Arnold,Liverpool,eng Premier League,DF,20.0,3175,35.3,,,,,555.7783168145318,Top Starter,2019-2020
Rachid Alioui,Angers,fr Ligue 1,FW,27.0,1563,17.4,421.18773780458423,Top Starter,,,,,2019-2020
Allan,Napoli,it Serie A,MF,28.0,1280,14.2,,,579.4161454865463,Top Starter,,,2019-2020
Dele Alli,Tottenham,eng Premier League,Off_MF,23.0,1847,20.5,650.9761108662653,Top Starter,,,,,2019-2020
Miguel Almirón,Newcastle Utd,eng Premier League,Off_MF,25.0,3021,33.6,331.73811021163755,Solid Squad Player,,,,,2019-2020
Marcos Alonso,Chelsea,eng Premier League,DF,28.0,1430,15.9,,,,,538.9573147834321,Top Starter,2019-2020
Mickaël Alphonse,Dijon,fr Ligue 1,DF,30.0,1378,15.3,,,,,647.6527160375101,Top Starter,2019-2020
Sergio Álvarez,Eibar,es La Liga,MF,27.0,1147,12.7,,,256.9908636589118,Solid Squad Player,,,2019-2020
Yeray Álvarez,Athletic Club,es La Liga,DF,24.0,2810,31.2,,,,,608.9144439661045,Top Starter,2019-2020
Bruno Alves,Parma,it Serie A,DF,37.0,2671,29.7,,,,,490.9186423887468,Top Starter,2019-2020
Steven Alzate,Brighton,eng Premier League,MF,20.0,1188,13.2,,,437.6239146130787,Top Starter,,,2019-2020
Ibrahim Amadou,Norwich City,eng Premier League,DF,26.0,759,8.4,,,,,756.1005388632357,World Class,2019-2020
Ibrahim Amadou,Leganés,es La Liga,MF,26.0,770,8.6,,,215.96326342942373,Solid Squad Player,,,2019-2020
Romain Amalfitano,Dijon,fr Ligue 1,MF,29.0,1695,18.8,,,447.6548021676801,Top Starter,,,2019-2020
Amath,Getafe,es La Liga,Off_MF,23.0,66,0.7,,,,,,,2019-2020
Jordan Amavi,Marseille,fr Ligue 1,DF,25.0,2164,24.0,,,,,658.8828057970777,Top Starter,2019-2020
Thierry Ambrose,Metz,fr Ligue 1,FW,22.0,548,6.1,243.1255661728179,Solid Squad Player,,,,,2019-2020
Kelvin Amian,Toulouse,fr Ligue 1,DF,21.0,1633,18.1,,,,,512.0820816550346,Top Starter,2019-2020
Nadiem Amiri,Leverkusen,de Bundesliga,Off_MF,22.0,1857,20.6,446.8452844583233,Top Starter,,,,,2019-2020
Ethan Ampadu,RB Leipzig,de Bundesliga,DF,18.0,81,0.9,,,,,,,2019-2020
Opoku Ampomah,Düsseldorf,de Bundesliga,FW,23.0,500,5.6,160.21294881589003,Below Big-5 Level,,,,,2019-2020
Sofyan Amrabat,Hellas Verona,it Serie A,MF,22.0,2919,32.4,,,465.3361171049319,Top Starter,,,2019-2020
Joachim Andersen,Lyon,fr Ligue 1,DF,23.0,1531,17.0,,,,,514.4173873907255,Top Starter,2019-2020
Djavan Anderson,Lazio,it Serie A,FW,24.0,167,1.9,,,,,,,2019-2020
Felipe Anderson,West Ham,eng Premier League,Off_MF,26.0,1497,16.6,495.6217610537783,Top Starter,,,,,2019-2020
Sebastian Andersson,Union Berlin,de Bundesliga,FW,28.0,2682,29.8,425.5709979757811,Top Starter,,,,,2019-2020
Florin Andone,Brighton,eng Premier League,FW,26.0,73,0.8,,,,,,,2019-2020
Benjamin André,Lille,fr Ligue 1,MF,28.0,2054,22.8,,,472.84358177132873,Top Starter,,,2019-2020
Robert Andrich,Union Berlin,de Bundesliga,MF,24.0,2572,28.6,,,474.15974397328176,Top Starter,,,2019-2020
Victorien Angban,Metz,fr Ligue 1,MF,22.0,1029,11.4,,,337.3002735751908,Solid Squad Player,,,2019-2020
Miguel Ángel Guerrero,Leganés,es La Liga,FW,29.0,790,8.8,215.59122695486332,Solid Squad Player,,,,,2019-2020
José Ángel,Eibar,es La Liga,DF,29.0,2360,26.2,,,,,572.7232604690541,Top Starter,2019-2020
Angeliño,Manchester City,eng Premier League,DF,22.0,423,4.7,,,,,,,2019-2020
Angeliño,RB Leipzig,de Bundesliga,DF,22.0,1095,12.2,,,,,533.9623180768205,Top Starter,2019-2020
Faustino Anjorin,Chelsea,eng Premier League,FW,17.0,20,0.2,,,,,,,2019-2020
Peter Ankersen,Genoa,it Serie A,DF,28.0,1063,11.8,,,,,408.0889684636099,Top Starter,2019-2020
Cristian Ansaldi,Torino,it Serie A,DF,32.0,1768,19.6,,,,,472.40639083484933,Top Starter,2019-2020
Janis Antiste,Toulouse,fr Ligue 1,Off_MF,16.0,12,0.1,,,,,,,2019-2020
Michail Antonio,West Ham,eng Premier League,FW,29.0,1768,19.6,668.8324446451383,Top Starter,,,,,2019-2020
Antoñito,Valladolid,es La Liga,DF,31.0,1029,11.4,,,,,566.1086645438157,Top Starter,2019-2020
Mirko Antonucci,Roma,it Serie A,FW,20.0,82,0.9,,,,,,,2019-2020
Vitorino Antunes,Getafe,es La Liga,MF,32.0,6,0.1,,,,,,,2019-2020
Christopher Antwi-Adjei,Paderborn 07,de Bundesliga,Off_MF,25.0,2470,27.4,323.6200187062283,Solid Squad Player,,,,,2019-2020
Anuar,Valladolid,es La Liga,MF,24.0,189,2.1,,,,,,,2019-2020
Houssem Aouar,Lyon,fr Ligue 1,Off_MF,21.0,1956,21.7,474.12547885934936,Top Starter,,,,,2019-2020
Adil Aouchiche,Paris S-G,fr Ligue 1,MF,17.0,64,0.7,,,,,,,2019-2020
Dennis Appiah,Nantes,fr Ligue 1,DF,27.0,1605,17.8,,,,,618.7855343030898,Top Starter,2019-2020
Mauro Arambarri,Getafe,es La Liga,MF,23.0,3069,34.1,,,317.55068002074165,Solid Squad Player,,,2019-2020
Guilherme Arana,Atalanta,it Serie A,DF,22.0,80,0.9,,,,,,,2019-2020
Charles Aránguiz,Leverkusen,de Bundesliga,MF,30.0,2118,23.5,,,569.3269168040264,Top Starter,,,2019-2020
Luiz Araújo,Lille,fr Ligue 1,FW,23.0,828,9.2,357.45735621223577,Solid Squad Player,,,,,2019-2020
Néstor Araujo,Celta Vigo,es La Liga,DF,27.0,2888,32.1,,,,,618.2902460162309,Top Starter,2019-2020
Ronald Araújo,Barcelona,es La Liga,DF,20.0,238,2.6,,,,,,,2019-2020
Anaitz Arbilla,Eibar,es La Liga,DF,32.0,2007,22.3,,,,,568.0698056601154,Top Starter,2019-2020
Santiago Arias,Atlético Madrid,es La Liga,DF,27.0,1076,12.0,,,,,683.6443522794744,Top Starter,2019-2020
Stuart Armstrong,Southampton,eng Premier League,Off_MF,27.0,1715,19.1,461.7551674863912,Top Starter,,,,,2019-2020
José Arnaiz,Osasuna,es La Liga,FW,24.0,791,8.8,315.3933533630269,Solid Squad Player,,,,,2019-2020
José Arnaiz,Leganés,es La Liga,Off_MF,24.0,337,3.7,,,,,,,2019-2020
Maximilian Arnold,Wolfsburg,de Bundesliga,MF,25.0,2821,31.3,,,742.5129035456041,Top Starter,,,2019-2020
Kwadwo Asamoah,Inter,it Serie A,DF,30.0,639,7.1,,,,,541.4657902346506,Top Starter,2019-2020
Santiago Ascacíbar,Hertha BSC,de Bundesliga,MF,22.0,634,7.0,,,402.93929364982,Top Starter,,,2019-2020
Marco Asensio,Real Madrid,es La Liga,FW,23.0,336,3.7,,,,,,,2019-2020
Kristoffer Askildsen,Sampdoria,it Serie A,MF,18.0,76,0.8,,,,,,,2019-2020
Iago Aspas,Celta Vigo,es La Liga,FW,31.0,3262,36.2,409.6261130154362,Top Starter,,,,,2019-2020
Roger Assalé,Leganés,es La Liga,FW,25.0,531,5.9,486.89051236671537,Top Starter,,,,,2019-2020
Youcef Atal,Nice,fr Ligue 1,FW,23.0,1003,11.1,263.78701765698673,Solid Squad Player,,,,,2019-2020
Miguel Atienza,Eibar,es La Liga,MF,20.0,30,0.3,,,,,,,2019-2020
Christian Atsu,Newcastle Utd,eng Premier League,Off_MF,27.0,749,8.3,406.426793942411,Top Starter,,,,,2019-2020
Pierre-Emerick Aubameyang,Arsenal,eng Premier League,FW,30.0,3136,34.8,608.0535317617629,Top Starter,,,,,2019-2020
Tommaso Augello,Sampdoria,it Serie A,DF,24.0,1135,12.6,,,,,469.6051086913129,Top Starter,2019-2020
Jean-Kévin Augustin,Monaco,fr Ligue 1,FW,22.0,266,3.0,,,,,,,2019-2020
Ludwig Augustinsson,Werder Bremen,de Bundesliga,DF,25.0,924,10.3,,,,,575.0994695987557,Top Starter,2019-2020
Serge Aurier,Tottenham,eng Premier League,DF,26.0,2700,30.0,,,,,729.7203829197265,Top Starter,2019-2020
Mathias Autret,Brest,fr Ligue 1,Off_MF,28.0,1222,13.6,527.0457731198686,Top Starter,,,,,2019-2020
Ezequiel Ávila,Osasuna,es La Liga,FW,25.0,1591,17.7,624.2305064522621,Top Starter,,,,,2019-2020
Javier Avilés,Leganés,es La Liga,Off_MF,21.0,184,2.0,,,,,,,2019-2020
Chidozie Awaziem,Leganés,es La Liga,DF,22.0,1997,22.2,,,,,553.2157998971651,Top Starter,2019-2020
Taiwo Awoniyi,Mainz 05,de Bundesliga,FW,21.0,483,5.4,405.4287216051922,Top Starter,,,,,2019-2020
Florian Ayé,Brescia,it Serie A,FW,22.0,1380,15.3,108.63828597392612,Below Big-5 Level,,,,,2019-2020
Jordan Ayew,Crystal Palace,eng Premier League,FW,27.0,3148,35.0,335.5702398736455,Solid Squad Player,,,,,2019-2020
Kaan Ayhan,Düsseldorf,de Bundesliga,DF,24.0,2731,30.3,,,,,568.9823667076781,Top Starter,2019-2020
Ramon Azeez,Granada,es La Liga,MF,26.0,1361,15.1,,,267.8908700184816,Solid Squad Player,,,2019-2020
César Azpilicueta,Chelsea,eng Premier League,DF,29.0,3229,35.9,,,,,766.4093610760494,World Class,2019-2020
Ludovic Baal,Brest,fr Ligue 1,DF,33.0,827,9.2,,,,,712.5312731030327,Top Starter,2019-2020
Iddrisu Baba,Mallorca,es La Liga,MF,23.0,2903,32.3,,,223.39061943352223,Solid Squad Player,,,2019-2020
Khouma Babacar,Lecce,it Serie A,FW,26.0,1422,15.8,311.8179908946849,Solid Squad Player,,,,,2019-2020
Carlos Bacca,Villarreal,es La Liga,FW,32.0,688,7.6,425.6693655320835,Top Starter,,,,,2019-2020
Milan Badelj,Fiorentina,it Serie A,MF,30.0,1585,17.6,,,430.6485313153973,Top Starter,,,2019-2020
Matthias Bader,Köln,de Bundesliga,DF,22.0,12,0.1,,,,,,,2019-2020
Benoît Badiashile,Monaco,fr Ligue 1,DF,18.0,1411,15.7,,,,,668.8848399831561,Top Starter,2019-2020
Bastian Badu,Montpellier,fr Ligue 1,FW,19.0,9,0.1,,,,,,,2019-2020
Alex Baena,Villarreal,es La Liga,Def_MF,18.0,15,0.2,,,,,,,2019-2020
Stéphane Bahoken,Angers,fr Ligue 1,FW,27.0,907,10.1,345.1434509966834,Solid Squad Player,,,,,2019-2020
Daniel Baier,Augsburg,de Bundesliga,MF,35.0,1941,21.6,,,285.1592134401588,Solid Squad Player,,,2019-2020
Leon Bailey,Leverkusen,de Bundesliga,FW,21.0,1090,12.1,645.4782562745104,Top Starter,,,,,2019-2020
Eric Bailly,Manchester Utd,eng Premier League,DF,25.0,150,1.7,,,,,,,2019-2020
Dénys Bain,Brest,fr Ligue 1,DF,26.0,1268,14.1,,,,,679.557730665184,Top Starter,2019-2020
Leighton Baines,Everton,eng Premier League,DF,34.0,404,4.5,,,,,,,2019-2020
Tiemoué Bakayoko,Monaco,fr Ligue 1,MF,24.0,1719,19.1,,,496.78903032849183,Top Starter,,,2019-2020
Lewis Baker,Düsseldorf,de Bundesliga,MF,24.0,545,6.1,,,368.78280396323333,Solid Squad Player,,,2019-2020
Mitchel Bakker,Paris S-G,fr Ligue 1,DF,19.0,90,1.0,,,,,,,2019-2020
Ridle Baku,Mainz 05,de Bundesliga,DF,21.0,2351,26.1,,,,,651.6768015329687,Top Starter,2019-2020
Fabián Balbuena,West Ham,eng Premier League,DF,27.0,1177,13.1,,,,,672.8753182837517,Top Starter,2019-2020
Keita Baldé,Monaco,fr Ligue 1,FW,24.0,858,9.5,528.0646299548042,Top Starter,,,,,2019-2020
George Baldock,Sheffield Utd,eng Premier League,DF,26.0,3420,38.0,,,,,438.14760273502714,Top Starter,2019-2020
Gareth Bale,Real Madrid,es La Liga,FW,30.0,1089,12.1,404.1861898474748,Top Starter,,,,,2019-2020
Mikel Balenziaga,Athletic Club,es La Liga,DF,31.0,563,6.3,,,,,449.9713825772495,Top Starter,2019-2020
Leonardo Balerdi,Dortmund,de Bundesliga,DF,20.0,133,1.5,,,,,,,2019-2020
Fodé Ballo-Touré,Monaco,fr Ligue 1,DF,22.0,1679,18.7,,,,,539.4495802550758,Top Starter,2019-2020
Florent Balmont,Dijon,fr Ligue 1,MF,39.0,401,4.5,,,,,,,2019-2020
Mario Balotelli,Brescia,it Serie A,FW,28.0,1404,15.6,415.6987117959969,Top Starter,,,,,2019-2020
Abdoulaye Bamba,Angers,fr Ligue 1,DF,29.0,554,6.2,,,,,418.91616495638175,Top Starter,2019-2020
Jonathan Bamba,Lille,fr Ligue 1,FW,23.0,1937,21.5,286.24047371257393,Solid Squad Player,,,,,2019-2020
Éver Banega,Sevilla,es La Liga,MF,31.0,2475,27.5,,,859.609463620159,World Class,,,2019-2020
Mattia Bani,Bologna,it Serie A,DF,25.0,2207,24.5,,,,,684.752127503101,Top Starter,2019-2020
Antonín Barák,Udinese,it Serie A,Off_MF,24.0,194,2.2,,,,,,,2019-2020
Antonín Barák,Lecce,it Serie A,MF,24.0,1369,15.2,,,526.0905287025541,Top Starter,,,2019-2020
Federico Barba,Valladolid,es La Liga,DF,25.0,450,5.0,,,,,586.6754281203764,Top Starter,2019-2020
Danilo Barbosa,Nice,fr Ligue 1,DF,23.0,1122,12.5,,,,,810.0033637799432,World Class,2019-2020
Melvin Bard,Lyon,fr Ligue 1,DF,18.0,45,0.5,,,,,,,2019-2020
Enis Bardhi,Levante,es La Liga,Off_MF,24.0,2114,23.5,520.343266405792,Top Starter,,,,,2019-2020
Phil Bardsley,Burnley,eng Premier League,DF,34.0,1890,21.0,,,,,682.4057607619956,Top Starter,2019-2020
Nicolò Barella,Inter,it Serie A,MF,22.0,2013,22.4,,,620.1750385852416,Top Starter,,,2019-2020
Philipp Bargfrede,Werder Bremen,de Bundesliga,MF,30.0,586,6.5,,,307.74275596947666,Solid Squad Player,,,2019-2020
Antonino Barillà,Parma,it Serie A,MF,31.0,1688,18.8,,,442.3752438408094,Top Starter,,,2019-2020
Kike Barja,Osasuna,es La Liga,Off_MF,22.0,313,3.5,,,,,,,2019-2020
Ross Barkley,Chelsea,eng Premier League,Off_MF,25.0,1103,12.3,586.5461214486971,Top Starter,,,,,2019-2020
Aymen Barkok,Düsseldorf,de Bundesliga,FW,21.0,79,0.9,,,,,,,2019-2020
Ashley Barnes,Burnley,eng Premier League,FW,29.0,1352,15.0,359.8727089903561,Solid Squad Player,,,,,2019-2020
Harvey Barnes,Leicester City,eng Premier League,Off_MF,21.0,2083,23.1,727.4958193791117,Top Starter,,,,,2019-2020
Antonio Barragán,Betis,es La Liga,DF,32.0,641,7.1,,,,,464.753446108091,Top Starter,2019-2020
Antonio Barreca,Genoa,it Serie A,DF,24.0,1095,12.2,,,,,267.15223024198866,Solid Squad Player,2019-2020
Leandro Barreiro Martins,Mainz 05,de Bundesliga,MF,19.0,938,10.4,,,457.9938140128066,Top Starter,,,2019-2020
Ander Barrenetxea,Real Sociedad,es La Liga,FW,17.0,442,4.9,,,,,,,2019-2020
Édgar Barreto,Sampdoria,it Serie A,MF,35.0,90,1.0,,,,,,,2019-2020
Musa Barrow,Bologna,it Serie A,FW,20.0,1354,15.0,682.8747344846415,Top Starter,,,,,2019-2020
Musa Barrow,Atalanta,it Serie A,FW,20.0,190,2.1,,,,,,,2019-2020
Fin Bartels,Werder Bremen,de Bundesliga,Off_MF,32.0,340,3.8,,,,,,,2019-2020
Marc Bartra,Betis,es La Liga,DF,28.0,2524,28.0,,,,,716.3382576040455,Top Starter,2019-2020
Daniele Baselli,Torino,it Serie A,MF,27.0,1278,14.2,,,579.8180425126311,Top Starter,,,2019-2020
Chris Basham,Sheffield Utd,eng Premier League,DF,31.0,3242,36.0,,,,,698.1779966157554,Top Starter,2019-2020
Toma Bašić,Bordeaux,fr Ligue 1,MF,22.0,991,11.0,,,862.6109464906257,World Class,,,2019-2020
Thomas Basila,Nantes,fr Ligue 1,DF,20.0,415,4.6,,,,,,,2019-2020
Gil Bastião Dias,Granada,es La Liga,Off_MF,22.0,356,4.0,,,,,,,2019-2020
Gil Bastião Dias,Monaco,fr Ligue 1,DF,22.0,1057,11.7,,,,,671.6965685792129,Top Starter,2019-2020
Borja Bastón,Aston Villa,eng Premier League,Off_MF,26.0,18,0.2,,,,,,,2019-2020
Alessandro Bastoni,Inter,it Serie A,DF,20.0,1921,21.3,,,,,566.6807946382598,Top Starter,2019-2020
Bastos,Lazio,it Serie A,DF,28.0,765,8.5,,,,,568.3875535167296,Top Starter,2019-2020
Oliver Batista-Meier,Bayern Munich,de Bundesliga,Off_MF,18.0,13,0.1,,,,,,,2019-2020
Michy Batshuayi,Chelsea,eng Premier League,FW,25.0,239,2.7,,,,,,,2019-2020
Cristian Battocchio,Brest,fr Ligue 1,MF,27.0,1392,15.5,,,583.2041751206837,Top Starter,,,2019-2020
Julian Baumgartlinger,Leverkusen,de Bundesliga,MF,31.0,1791,19.9,,,488.0350197478408,Top Starter,,,2019-2020
Christoph Baumgartner,Hoffenheim,de Bundesliga,Off_MF,19.0,1493,16.6,631.1763129555293,Top Starter,,,,,2019-2020
Noah Joel Sarenren Bazee,Augsburg,de Bundesliga,FW,22.0,381,4.2,,,,,,,2019-2020
Ihlas Bebou,Hoffenheim,de Bundesliga,FW,25.0,2102,23.4,366.1640525774844,Solid Squad Player,,,,,2019-2020
Rodrigo Becão,Udinese,it Serie A,DF,23.0,2213,24.6,,,,,683.1235718050523,Top Starter,2019-2020
Sheraldo Becker,Union Berlin,de Bundesliga,Off_MF,24.0,540,6.0,360.68809987875386,Solid Squad Player,,,,,2019-2020
Timo Becker,Schalke 04,de Bundesliga,DF,22.0,336,3.7,,,,,,,2019-2020
Jan Bednarek,Southampton,eng Premier League,DF,23.0,3057,34.0,,,,,730.2373479208443,Top Starter,2019-2020
Valon Behrami,Genoa,it Serie A,MF,34.0,1107,12.3,,,208.44199329373885,Solid Squad Player,,,2019-2020
Maximilian Beier,Hoffenheim,de Bundesliga,FW,16.0,109,1.2,,,,,,,2019-2020
Gaëtan Belaud,Brest,fr Ligue 1,DF,32.0,580,6.4,,,,,664.1267784392097,Top Starter,2019-2020
Ishak Belfodil,Hoffenheim,de Bundesliga,FW,27.0,269,3.0,,,,,,,2019-2020
Haris Belkebla,Brest,fr Ligue 1,MF,25.0,1816,20.2,,,295.81348861703214,Solid Squad Player,,,2019-2020
Raoul Bellanova,Atalanta,it Serie A,DF,19.0,18,0.2,,,,,,,2019-2020
Raoul Bellanova,Bordeaux,fr Ligue 1,DF,19.0,62,0.7,,,,,,,2019-2020
Karim Bellarabi,Leverkusen,de Bundesliga,FW,29.0,1424,15.8,631.2723986833404,Top Starter,,,,,2019-2020
Jean-Ricner Bellegarde,Strasbourg,fr Ligue 1,MF,21.0,1497,16.6,,,462.86108829713584,Top Starter,,,2019-2020
