Player,OffScore_mean,MidScore_mean,DefScore_mean,Min,90s,MainScore_mean
Sambou Soumano,655.7136258993844,,,1170,13.0,868.65
Sami Ben Amar,,,,21,0.30000000000000004,
Sami Khedira,271.08309143337704,515.3165474260504,,3694,41.0,429.6666666666667
Samir Chergui,,,418.7631812397767,973,10.8,68.0
Samir El Mourabet,,387.4385406170752,,996,11.1,274.2
Samir Nasri,,,,245,2.7,
Samir Santos,,,676.0809182212366,11222,124.7,769.1333333333333
Sammie Szmodics,378.6579285242387,,,992,11.0,424.8
Samson Baidoo,,,666.4425877073928,1395,15.5,687.1
Samu Becerra,,,,12,0.1,
Samu Castillejo,413.7815527690316,,,7510,83.4,471.5833333333333
Samu Costa,,360.28400476158964,762.9435843926518,8125,90.3,408.625
Samu García,,,,368,4.1,
Samu Omorodion,480.31211219629654,,,1998,22.2,625.6
Samuel Amo-Ameyaw,,,401.6812259998223,838,9.3,49.3
Samuel Armenteros,,,,429,4.8,
Samuel Bamba,,,,74,0.8,
Samuel Bastien,,266.7873724503417,,1355,15.1,50.1
Samuel Chukwueze,499.4670228101974,,,11157,124.10000000000001,638.4714285714286
Samuel Dahl,,,,43,0.5,
Samuel Di Carmine,218.60552720939327,,,2332,26.0,196.9333333333333
Samuel Edozie,167.8974620151091,,,632,7.0,23.3
Samuel Essende,420.7885370959914,,,2007,22.299999999999997,472.8
Samuel Gigot,,,648.3731364769202,4288,47.699999999999996,660.5666666666667
Samuel Grandsir,357.3164744813512,,,5491,60.9,291.8
Samuel Gustafson,,,,77,0.9,
Samuel Iling-Junior,,,562.4205528229396,1246,13.8,441.9
Samuel Kalu,439.2102262925631,,504.83753203403046,4152,46.1,380.40000000000003
Samuel Lino,460.98595884482154,,518.7363279683359,6519,72.4,470.36666666666673
Samuel Loric,,,,269,3.0,
Samuel Mbangula,497.8011919411771,,,1386,15.4,672.1500000000001
Samuel Moutoussamy,365.24561281814545,387.44358856687353,285.703618916109,7699,85.6,208.95999999999998
Samuel Mráz,,,,224,2.5,
Samuel Souprayen,,,579.82228465033,1582,17.6,244.9
Samuel Sáiz,,,,545,6.1,
Samuel Umtiti,,,575.9465335204766,7360,81.8,461.53999999999996
Samuele Angori,,,435.3851806225233,1098,12.2,108.8
Samuele Birindelli,,,472.910834833953,4881,54.3,220.33333333333334
Samuele Di Benedetto,,,,7,0.1,
Samuele Longo,422.1653458895046,,,556,6.2,521.9
Samuele Mulattieri,178.69001433015276,,,462,5.1,17.6
Samuele Ricci,,413.0141428463687,,10262,114.0,364.3
Samuele Vignato,82.20692551657262,,,875,9.7,4.9
Samy Benchamma,,,,42,0.5,
Samúel Friðjónsson,,,,192,2.1,
Sander Berge,242.71647470883383,406.76818185163313,,9014,100.1,336.7
Sandi Lovrić,452.29922567067877,595.7768750481114,,6784,75.3,564.9333333333333
Sandro,,376.5288102453685,814.7675304878051,2458,27.3,394.8333333333333
Sandro Ramírez,304.9346322553741,,,9945,110.5,244.78571428571428
Sandro Tonali,,602.8584355310282,,14153,157.3,742.6666666666666
Sandro Wagner,639.0003077776812,,,1739,19.4,829.7
Sanjin Prcić,,466.2832183275535,,7488,83.2,435.71999999999997
Santi Cazorla,,865.152531722943,,5529,61.4,996.35
Santi Comesaña,,483.4855939820116,,12621,140.2,569.9166666666666
Santi Mina,485.8848138011064,,,10129,112.60000000000001,628.8199999999999
Santiago Arias,,,661.5907424931571,3378,37.6,760.9000000000001
Santiago Arzamendia,,256.0169263339661,563.2515728910467,952,10.600000000000001,279.9
Santiago Ascacíbar,,358.33855796911115,,9307,103.5,229.11666666666667
Santiago Bueno,,,591.7651112274868,6544,72.6,595.625
Santiago Castro,472.48768363205625,,,3619,40.2,616.0999999999999
Santiago Colombatto,,424.04789265942026,,1150,12.8,441.5
Santiago Cáseres,,429.3323093035483,,1588,17.6,409.5
Santiago García,,,,25,0.3,
Santiago Gentiletti,,,,291,3.2,
Santiago Giménez,466.08142118304994,,,1290,14.3,494.3
Santiago Hidalgo,,,,269,3.0,
Santiago Mouriño,,,711.8679154303095,2904,32.2,905.25
Santiago Pierotti,212.29134595827662,,,3193,35.4,98.44999999999999
Santy Ngom,324.2512577919818,,,466,5.2,265.9
Saphir Taïder,,,,384,4.3,
Sardar Azmoun,534.4605435451153,,,1871,20.8,731.25
Sargis Adamyan,578.9639375936739,,,3001,33.400000000000006,745.85
Sarpreet Singh,,,,72,0.8,
Sasa Kalajdzic,611.4789471354313,,,4141,46.0,812.15
Sascha Britschgi,,,383.2018522834128,1116,12.4,45.9
Saud Abdulhamid,,,,511,5.699999999999999,
Sauli Väisänen,,,710.6943481013628,541,6.0,703.7
Saulo Decarli,,,,9,0.1,
Sava Cestic,,,659.87012628036,899,10.0,773.6
Saîf-Eddine Khaoui,414.4722595804841,442.17833708927617,,6975,77.4,379.88
Saïd Benrahma,453.27367888551765,,,7753,86.3,546.7166666666667
Saïd Hamulic,,,,104,1.2,
Saïmon Bouabré,,,,142,1.6,
Saúl Coco,,,609.5948199729363,6670,74.1,594.0666666666666
Saúl Ñíguez,,514.0726135228168,692.0576550821299,15893,176.6,636.025
Saša Lukić,,469.81724067529535,,15150,168.3,500.5888888888889
Scott Arfield,226.9133838143714,,,1333,14.8,74.4
Scott Banks,,,,116,1.3,
Scott Dann,,,486.50061143168136,4714,52.4,161.325
Scott Malone,,,746.6481582776552,1119,12.4,886.3
Scott McKenna,,,468.00943962245117,4453,49.5,182.3
Scott McTominay,,433.85139443392166,673.9502225889067,15338,170.3,443.6666666666667
Sead Kolašinac,,,531.4971791390979,14396,159.9,302.7714285714286
Sean Longstaff,,424.399607680176,,11882,132.1,385.9375
Sean Morrison,,,576.01085353032,3039,33.8,384.8
Sebastiaan Bornauw,,,626.361537936341,10848,120.5,653.15
Sebastian Andersson,347.2531710929491,,,5065,56.3,309.76666666666665
Sebastian Giovinco,,,,39,0.4,
Sebastian Griesbeck,,125.2840466239159,632.0117388495859,3338,37.1,343.75
Sebastian Jung,,,,134,1.5,
Sebastian Kerk,258.7851524270165,,,1179,13.1,105.5
Sebastian Langkamp,,,660.9402469870283,3094,34.4,584.7
Sebastian Maier,,,,265,2.9,
Sebastian Nanasi,605.9463996027506,,,2441,27.099999999999998,694.2
Sebastian Otoa,,,692.69044460187,673,7.5,846.9
Sebastian Polter,381.2310377564009,,,3747,41.7,407.13333333333327
Sebastian Prödl,,,651.6900222639691,1639,18.099999999999998,545.3
Sebastian Rode,,549.7510690831893,,6718,74.7,666.36
Sebastian Rudy,,566.971847729683,,9030,100.3,674.8000000000001
Sebastian Schonlau,,,905.4604563092832,2070,23.0,1000.0
Sebastian Sebulonsen,,,432.3112249499409,1260,14.0,103.7
Sebastian Soto,,,,29,0.3,
Sebastian Vasiliadis,,333.49005315151066,,4001,44.5,180.6
Sebastian Walukiewicz,,,599.0770001227218,9180,102.0,566.6333333333333
Sebastiano Esposito,371.6876135606785,,,3861,42.9,390.15
Sebastiano Luperto,,,581.5907870417692,16311,181.3,477.1625
Sebastien De Maio,,,618.3399460975064,6250,69.5,529.28
Sebastián Cristóforo,98.40768852230369,639.5374905337754,,1685,18.7,421.25
Sejad Salihović,,,,370,4.1,
Seko Fofana,465.8489427152387,548.7287980901716,,16993,188.9,602.5375
Sekou Baradji,,,,7,0.1,
Sekou Mara,329.0191781870456,,,3184,35.4,295.75
Sekou Yansané,,,,16,0.2,
Selim Amallah,150.70300061751473,447.0712247522786,,2247,25.0,253.5
Selton Sánchez,,,,131,1.5,
Semi Ajayi,,,554.6585750401622,2780,30.9,452.8
Semih Kılıçsoy,,,,424,4.7,
Semir Telalovic,,,,10,0.1,
Senad Lulić,,,508.154685462904,7640,85.0,194.1
Senna Miangue,,,410.1764199112294,805,8.9,16.2
Senne Lynen,,276.77179010714326,808.2967332165683,5755,64.0,554.6666666666666
Senny Mayulu,591.2610747708275,,,2001,22.299999999999997,693.95
Senou Coulibaly,,,641.4477156688718,3011,33.5,588.8499999999999
Seny Koumbassa,,,,59,0.7,
Sepp van den Berg,,,572.0271990391603,7651,84.9,504.8
Serdar Gürler,303.2641752247785,,,482,5.4,155.8
Serge Aurier,,,671.8633570966773,10084,112.1,782.7571428571429
Serge Gakpé,301.7491120672502,,,1825,20.3,213.2
Serge Gnabry,799.5157012707206,,,13555,150.70000000000002,971.5
Sergej Grubac,,,,157,1.7,
Sergej Milinković-Savić,531.0027987862945,788.1424454343323,,17137,190.4,889.1999999999999
Sergi,,,601.3701614248445,2957,32.9,612.1
Sergi Altimira,,467.5465086898744,,3104,34.5,531.9333333333333
Sergi Canós,386.22180452406144,,489.7630583782602,3759,41.8,271.85
Sergi Cardona,,,706.1191177703196,6716,74.6,891.5333333333333
Sergi Darder,,610.3730255312506,,21011,233.4,753.9625
Sergi Dominguez,,,,172,1.9,
Sergi Enrich,316.3516181350136,,,7181,79.8,285.425
Sergi García,,,,16,0.2,
Sergi Guardiola,289.9696856997379,,,10228,113.5,250.02857142857144
Sergi Gómez,,,567.4714909068203,12604,140.1,458.0857142857143
Sergi Palencia,,,640.9796651706241,2454,27.3,527.4
Sergi Roberto,,633.1596582276267,522.6306311588181,11049,122.7,429.6571428571429
Sergi Samper,,,,143,1.6,
Sergio Agüero,772.880712287695,,,6584,73.10000000000001,945.25
Sergio Akieme,,,387.6579582738002,7493,83.2,47.575
Sergio Araujo,,,,39,0.4,
Sergio Arribas,714.0344445154751,,,2314,25.7,871.8
Sergio Bermejo,,,,5,0.1,
Sergio Busquets,,549.6410798759708,,15845,176.1,680.3666666666667
Sergio Camello,373.36792781969666,,,5705,63.5,403.43333333333334
Sergio Canales,506.21270381291043,,,15437,171.5,645.1333333333333
Sergio Carreira,294.98001397236357,388.1170418423877,,3199,35.599999999999994,228.65
Sergio Córdova,393.6777560763235,,,2902,32.2,435.09999999999997
Sergio Escudero,,,682.5270797882158,8088,89.9,801.9
Sergio Floccari,286.39217136256303,,,2801,31.1,215.53333333333333
Sergio García,368.81922137150656,,,3127,34.7,390.95
Sergio González,,,,90,1.0,
Sergio Gómez,358.23138926108163,,671.3298923675736,5305,59.0,466.90000000000003
Sergio León,318.16817173487806,,,5370,59.7,307.04
Sergio Lozano,,,,12,0.1,
Sergio Mora,,335.2212390229246,,813,9.0,181.4
Sergio Moreno,,,,14,0.2,
Sergio Pellissier,360.8659020354948,,,1513,16.8,365.4
Sergio Postigo,,,579.1391252512711,8719,96.8,456.46000000000004
Sergio Ramos,,,632.298765992042,15073,167.5,636.5571428571428
Sergio Reguilón,,,594.6417981745838,9823,109.1,557.6800000000001
Sergio Rodelas,,,,122,1.4,
Sergio Ruiz,,436.9939733378166,,2494,27.7,454.8
Sergio Santos,,,,11,0.1,
Sergio Sánchez,,,,101,1.1,
Sergio Viera,,,,96,1.1,
Sergio Álvarez,,253.5046219445586,667.1108130019936,3784,42.0,287.73333333333335
Sergiu Perciun,,,,152,1.7,
Sergiño Dest,,,376.8272695208972,3750,41.7,39.1
Serhou Guirassy,544.3392105491602,,,14388,159.9,672.9777777777778
Seybou Koita,,,,212,2.4,
Seydou Doumbia,376.9345034050917,,,541,6.0,399.1
Seydou Fini,,,,67,0.8,
Seydouba Cissé,,359.4832595113632,,2435,27.1,266.7
Shamar Nicholson,357.62808976994177,,,1484,16.5,295.2
Shandon Baptiste,,480.83862252767494,,1757,19.5,536.15
Shane Duffy,,,617.2623842133111,9073,100.9,578.375
Shane Long,335.63210616673126,,,4767,52.9,324.5
Shaq Moore,,,,424,4.7,
Shavy Babicka,532.8456900247987,,,1559,17.299999999999997,572.8
Shawn Parker,,,,46,0.5,
Shea Charles,,,,28,0.3,
Shea Lacey,,,,14,0.2,
Sheraldo Becker,407.88230188559265,,,8527,94.89999999999999,456.8142857142857
Sheyi Ojo,158.8852324146442,,,468,5.2,24.1
Shinji Kagawa,737.4505029440624,,,1264,14.1,888.4
Shinji Okazaki,361.0811501634147,,,2740,30.4,411.25
Shiō Fukuda,,,,96,1.1,
Shkodran Mustafi,,,729.2589305200829,7833,87.0,874.0200000000001
Shola Shoretire,,,,27,0.30000000000000004,
Shon Weissman,237.33482164435634,,,3456,38.4,117.7
Shuto Machino,398.371683678175,,,2564,28.5,444.65000000000003
Sidi Sané,,,,25,0.3,
Sidiki Cherif,352.7611373632134,,,1393,15.5,345.0
Sidnei,,,680.383152330623,5392,60.0,761.95
Sidnei Tavares,,,,85,0.9,
Sidy Sarr,,416.95886539611445,,1628,18.0,326.85
Siebe Van Der Heyden,,,632.491002468144,1255,14.0,656.6
Sikou Niakaté,,,590.4384793193412,661,7.3,443.9
Silas Katompa,521.6839044767438,,479.4485962092893,5088,56.5,450.5333333333333
Silvan Hefti,,,629.198412009349,2113,23.5,624.0
Silvan Widmer,,,578.8353873242091,8653,96.2,442.25
Silvi Clúa,,,,163,1.8,
Silvère Ganvoula M'Boussy,,,,726,8.0,
Simeon Nwankwo,417.52346358471505,,,5690,63.2,472.025
Simo,,,,148,1.6,
Simon Adingra,310.79544818854333,,,3972,44.199999999999996,280.93333333333334
Simon Asta,,,465.7593386138106,884,9.799999999999999,155.6
Simon Banza,413.8425056015084,,,1496,16.599999999999998,425.4
Simon Cara,,,,9,0.1,
Simon Ebonog,,277.16720017371085,,629,7.0,66.9
Simon Elisor,222.05741202280996,,,767,8.5,55.1
Simon Falette,,,716.1222527624793,2991,33.300000000000004,785.7
Simon Francis,,,703.3673247447914,4903,54.6,819.7000000000002
Simon Kjær,,,662.4984352740241,10484,116.5,729.4
Simon Rhein,,,533.1042128603106,494,5.5,157.9
Simon Skrabb,,,,257,2.9,
Simon Sohm,,406.2514083983846,,4577,50.900000000000006,350.4333333333334
Simon Terodde,381.4869776939446,,,4751,52.8,405.45
Simon Zoller,412.86193046436955,,,3061,34.0,426.8999999999999
Simone Bastoni,454.44791967483405,589.8041356157894,609.9247027721113,5744,63.8,627.675
Simone Calvano,,305.5887195433979,,644,7.2,93.1
Simone Canestrelli,,,557.5443748769736,1800,20.0,423.5
Simone Edera,,,,1050,11.700000000000001,
Simone Iacoponi,,,537.5037507002147,7592,84.4,291.03333333333336
Simone Lo Faso,,,,36,0.4,
Simone Missiroli,,407.54419986336535,,8457,94.0,340.26666666666665
Simone Muratore,,,,165,1.8,
Simone Padoin,,,424.76151420396434,5018,55.8,45.349999999999994
Simone Pafundi,,,,232,2.6,
Simone Palombi,,,,66,0.7,
Simone Pinna,,,,90,1.0,
Simone Pontisso,,,,10,0.1,
Simone Rabbi,,,,35,0.4,
Simone Romagnoli,,,643.6608648265993,4936,54.9,641.4333333333334
Simone Trimboli,,,,65,0.7,
Simone Verdi,554.0484958533,,,9310,103.39999999999999,710.9666666666667
Simone Zaza,459.90286115116425,,,6774,75.3,573.425
Sinaly Diomande,,,630.9106417155015,7110,78.9,584.35
Sinan Gümüş,,,,96,1.1,
Siriki Dembélé,,,,482,5.3,
Siriki Sanogo,,,,49,0.5,
Siriné Doucouré,,,,559,6.2,
Sirlord Conteh,316.8995008285749,,,1234,13.7,215.7
Skelly Alvero,,,,819,9.1,
Slobodan Medojević,,,,29,0.3,
Sofian Chakla,,,483.6925598969969,1090,12.1,214.7
Sofian Kiyine,,524.3924726841566,,2055,22.9,617.65
Sofiane Alakouch,,,669.7667848741567,4958,55.199999999999996,660.4
Sofiane Boufal,432.81063549764923,,,7964,88.5,495.76666666666665
Sofiane Diop,490.54809226171074,678.3353259991547,,8649,95.9,550.6
Sofiane Sidi Ali,,,,18,0.2,
Sofyan Amrabat,,378.7369173808861,,10023,111.3,288.93333333333334
Soichiro Kozuki,,,,379,4.2,
Sokratis Papastathopoulos,,,613.2075448617228,7403,82.2,555.0
Sol Bamba,,,806.7543524909602,2474,27.5,984.0
Solly March,361.33086108182783,,501.70934031357865,12312,137.0,353.0142857142857
Solomon Bonnah,,,,6,0.1,
Soma Novothny,,,,80,0.9,
Somália,,454.05935993655294,,2002,22.2,417.7
Son,,,429.5691375577007,3077,34.2,99.1
Son Heung-min,682.4518647756947,,,20868,231.9,912.475
Sorba Thomas,342.6028441066035,,,1321,14.7,248.4
Soriba Diaoune,,,,38,0.4,
Sory Kaba,248.35742817553967,,,952,10.6,116.7
Sota Kawasaki,,,,219,2.4,
Soualiho Meïté,,446.20036536116544,,10165,112.9,429.3
Souleyman Doumbia,,,536.7226747620172,7376,82.0,268.66
Souleymane Camara,361.85062308097554,,,1234,13.700000000000001,351.6
Souleymane Cissé,,,,36,0.4,
Souleymane Touré,,,622.9027774042123,4440,49.300000000000004,594.4666666666667
Soumaïla Coulibaly,,,524.7362615850984,1293,14.4,263.6
Soungoutou Magassa,,489.54004034336447,774.4015859654396,3190,35.5,784.8333333333334
Srđan Babić,,,458.6062349506924,3088,34.3,162.5
Stanis Idumbo,,,,490,5.5,
Stanislav Lobotka,,343.06482485553175,,19633,218.3,195.07777777777778
Stanko Jurić,,,694.7475847323409,1729,19.2,758.6
Stanley N'Soki,,,740.6442447529316,6551,72.7,890.4499999999999
Stanley Segarel,,,,15,0.2,
Steeve Yago,,,733.1185233297216,1577,17.5,683.4
Steeve-Mike Ebongue,,,,52,0.6,
Stef Peeters,,706.6543899446816,,1516,16.8,852.0
Stefan Bajcetic,,378.54603597387074,,1521,16.9,298.2
Stefan Bell,,,658.3521498318435,13634,151.5,693.05
Stefan Džodić,,,,242,2.7,
Stefan Ilsanker,,,762.809426682397,5322,59.1,848.125
Stefan Johansen,,,,417,4.6,
Stefan Kießling,,,,82,0.9,
Stefan Lainer,,,580.3601998019317,9274,103.0,498.5833333333333
Stefan Lekovic,,,,396,4.3999999999999995,
Stefan Mitrović,,,419.8936173413279,13300,147.7,70.76666666666667
Stefan Posch,,,719.9121373058149,15192,168.7,856.275
Stefan Savić,,,584.1256867688811,14643,162.6,510.59999999999997
Stefan Schimmer,,,,799,8.8,
Stefan Simić,,,698.1082798394912,555,6.2,663.1
Stefan Strandberg,,,595.2971460766421,933,10.4,557.4
Stefan de Vrij,,,568.8796284967731,18966,210.7,408.9125
Stefano Denswil,,,578.0022493172052,2355,26.2,452.5
Stefano Moreo,306.2998806032862,,,892,9.9,257.3
Stefano Okaka,422.1721267895232,,,5373,59.6,488.225
Stefano Piccinini,,,,9,0.1,
Stefano Sabelli,,,554.1031026571256,8271,92.0,439.7333333333333
Stefano Sensi,506.71567542149,631.1343884006451,,7198,80.0,690.9333333333334
Stefano Sturaro,,360.46891051369965,,4712,52.3,245.5
Stefanos Tzimas,,,,139,1.5,
Steffen Tigges,423.6422507945658,,,2491,27.6,501.85
Stephan Ambrosius,,,,45,0.5,
Stephan El Shaarawy,501.13093108380326,,350.9986833572884,10634,118.1,457.4428571428571
Stephan Fürstner,,,,5,0.1,
Stephan Lichtsteiner,,,487.1349835309738,3985,44.2,121.86666666666667
Stephan Zagadou,,,,64,0.7,
Stephane Keller,,,,16,0.2,
Stephane Omeonga,,399.66519937264707,,854,9.5,324.6
Stephen Ireland,,,,131,1.5,
Stephen Ward,,,615.5096399810967,2688,29.8,412.7
Stephy Mavididi,393.08105786732693,,,8645,96.0,390.62
Stevan Jovetić,617.1653791040748,,,4336,48.2,800.38
Steve Aldo One,,,,90,1.0,
Steve Cook,,,632.3730189386031,8938,99.3,643.975
Steve Mounié,381.9187746505675,,,12396,137.9,371.90000000000003
Steve Ngoura,,,,512,5.7,
Steven Alzate,,416.08511902614066,,2488,27.7,404.95
Steven Baseya,,,,6,0.1,
Steven Bergwijn,453.7200231504965,,,2477,27.5,562.3666666666667
Steven Davis,,514.3663809378176,,1619,18.0,637.2
Steven Defour,,373.6872480169694,,2445,27.2,300.6
Steven Fortes,,,726.9565987888861,1823,20.2,875.8
Steven Moreira,,,535.8749244824999,2252,25.0,229.25
Steven Nzonzi,,427.73018066523446,,8125,90.3,411.7333333333333
Steven Shpendi,,,,411,4.6,
Steven Skrzybski,511.0266641724693,,,2936,32.7,632.1666666666666
Steven Zuber,359.56293331654757,,471.5831091869674,4387,48.7,239.95999999999998
Stian Rode Gregersen,,,701.1272045146935,1953,21.7,813.8
Stijn Spierings,,473.35049133249447,,4754,52.800000000000004,469.4
Stipe Perica,150.03372198155773,,,1423,15.8,43.949999999999996
Stiven Mendoza,328.3897218111646,,,4010,44.599999999999994,250.13333333333333
Stiven Plaza,,,,38,0.4,
Stoichkov,279.7000207574699,,,699,7.8,97.1
Stoppila Sunzu,,,565.4833749286186,1352,15.0,327.2
Strahinja Pavlović,,,643.3862245086117,3850,42.8,621.2666666666667
Strahinja Tanasijević,,,,17,0.2,
Stredair Appuah,,,,150,1.6,
Streli Mamba,376.8970860357088,,,1521,16.9,378.4
Stuart Armstrong,409.83988733360985,620.3718492076819,,8792,97.7,510.36
Stuart Dallas,,522.307119264568,732.1367197670971,6328,70.3,834.75
Stéphane Bahoken,394.4040040383002,,,7753,86.2,383.21999999999997
Stéphane Darbion,317.3925363105744,,,1706,19.0,241.8
Stéphane Diarra,315.2712297354441,,,1788,19.8,201.35
Stéphane Mbia,,,509.4109558423178,446,5.0,119.8
Stéphane Sessègnon,404.7913561048734,,,985,10.9,311.6
Suat Serdar,,456.7197819069363,,15132,168.1,473.09999999999997
Suf Podgoreanu,,,,113,1.3,
Suk Hyun-jun,448.63413629245315,,,2403,26.700000000000003,513.85
Suleiman Abdullahi,,,,157,1.7,
Sullay Kaikai,,,,14,0.2,
Sulley Muntari,,,,405,4.5,
Suso,439.5065023939877,,,13774,153.0,504.325
Svante Ingelsson,,,,422,4.7,
Sven Bender,,,733.0582138599773,8232,91.5,872.425
Sven Botman,,,560.9050116022056,11176,124.2,426.68
Sven Michel,410.1965832811052,,,2792,31.1,483.1666666666667
Sven Schipplock,223.10219900581345,,,1082,12.100000000000001,73.5
Sydie Peck,,,,10,0.1,
Sydney van Hooijdonk,,,,250,2.8,
Sylvain Marveaux,,,,200,2.2,
Szymon Żurkowski,,408.5260142082373,,3752,41.6,377.2
Sávio,450.1665404283781,,,5283,58.7,556.3333333333334
Séamus Coleman,,,562.3183732753674,12248,136.0,440.0
Sébastien Corchia,,,595.2684334139537,5266,58.5,442.975
Sébastien Haller,528.0244874708113,,,9757,108.4,625.8
Sékou Doucoure,,,,57,0.6,
Sékou Gassama,,,,36,0.4,
Sérgio Oliveira,,535.2583971353713,,892,9.9,687.0
Sérigné Diop,,,,12,0.1,
Tachi,,,529.6233705479011,1327,14.7,360.9
Tadeo Allende,,,,336,3.7,
Tadjidine Mmadi,,,,16,0.2,
Tahith Chong,259.4280955758595,,,2443,27.1,71.8
Taiwo Awoniyi,548.3960763959033,,,7065,78.6,729.8199999999999
Tajon Buchanan,450.36272853434303,,,1725,19.2,503.1
Takashi Inui,298.8930887709479,,,7615,84.6,171.125
Takashi Usami,417.30865790576024,,,879,9.8,376.9
Takefusa Kubo,430.7966276141128,,,13093,145.4,485.5142857142857
Takehiro Tomiyasu,,,633.0001630223949,8751,97.4,678.5
Takuma Asano,305.8641346352471,,,8182,91.0,242.28333333333333
Takumi Minamino,624.6857385894638,355.42777797157237,,7455,82.9,658.24
Taleb Tawatha,,,,566,6.300000000000001,
Tammy Abraham,529.0861671446247,,,11679,129.8,699.5833333333334
Tamás Nikitscher,,,546.5126785922679,858,9.5,103.4
Tana,289.10464871858665,,,1552,17.2,176.7
Tanguy Coulibaly,247.14305875296589,,351.74804455584643,5019,55.7,99.69999999999999
Tanguy Ndombele,,661.1761286459421,,11616,129.1,808.3875
Tanguy Nianzou,,,494.6779637027817,3669,40.8,311.375
Tanguy Zoukrou,,,593.5639587876394,588,6.6000000000000005,459.7
Tani Oluwaseyi,584.3490218384674,,,491,5.5,856.7
Tanner Tessmann,,379.5689274012094,535.1737158861678,2977,33.1,182.46666666666667
Tarik Muharemovic,,,711.2552780608836,1530,17.0,892.9
Tariq Lamptey,,,509.76951584493617,5319,59.1,326.15
Tariqe Fosu,,,,17,0.2,
Tarsis Bonga,,,,17,0.2,
Tatsuya Ito,326.5152271384959,,,1012,11.2,195.3
Tawanda Chirewa,,,,172,1.9000000000000001,
Taylor Harwood-Bellis,,,644.1452031963089,2825,31.4,769.3
Taylor Richards,,,,25,0.3,
Taïryk Arconte,,,,128,1.4,
Teddy Teuma,,646.2589973791872,,2863,31.8,768.0999999999999
